Código,Nome,Repac./ Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Min.,Intervalo Indicativo Máx.,PU,% Pu Par,Duration,% Reune,Referência NTN-B
CSRN29,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN,15/04/2029,"IPCA + 4,4986%",6.7942,6.51,6.5941,0.3202,6.2738,6.9144,1282.021101,93.8104,807.94,,15/08/2028
CSRNA1,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*) (**),15/06/2028,"IPCA + 6,4482%",7.1292,6.6406,6.7984,0.4567,6.3417,7.2552,1054.575881,98.9223,830.97,,15/08/2028
CSRNB2,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*),15/03/2034,"IPCA + 6,0691%",6.8897,6.5692,6.7263,0.083,6.6433,6.8094,976.103637,95.9504,1680.92,,15/05/2033
CSRNC0,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*),15/07/2029,"IPCA + 6,623%",6.6933,6.2312,6.5005,0.2632,6.2373,6.7638,1101.099944,100.4319,944.96,,15/05/2029
CTEE17,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP,15/04/2025,"IPCA + 4,7%",5.8989,5.4046,5.5987,0.1461,5.4526,5.7449,1430.581665,99.5394,136.1,0.05,15/05/2025
CTEE18,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP,15/12/2029,"IPCA + 3,5%",6.6456,6.2935,6.4762,0.2354,6.2408,6.7117,1197.419707,89.596,971.75,0.05,15/05/2029
CTEE1B,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),15/10/2031,"IPCA + 5,771%",6.7743,6.345,6.5742,0.1209,6.4534,6.6952,1146.665368,95.7697,1435.26,,15/08/2032
CTEE29,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP,15/05/2044,"IPCA + 5,3%",6.8098,6.4946,6.6258,0.1169,6.5089,6.7427,1044.236752,91.0639,1839.09,,15/05/2035
CTEE2B,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),15/10/2039,"IPCA + 5,864%",6.6198,6.3536,6.5559,0.0403,6.5157,6.5963,1126.414521,94.0409,2355.82,,15/08/2040
CTGE11,COMPANHIA DE GERACAO E TRANSMISSAO DE ENERGIA ELETRICA DO SUL DO BRASIL ELETROSUL  (*),15/11/2028,"IPCA + 3,75%",6.8828,6.4793,6.689,0.2061,6.4829,6.8951,N/D,N/D,N/D,,15/05/2029
CTGE13,COMPANHIA DE GERACAO E TRANSMISSAO DE ENERGIA ELETRICA DO SUL DO BRASIL ELETROSUL (*) (**),15/09/2029,"IPCA + 5,3455%",6.8534,6.5005,6.6813,0.1248,6.5565,6.8061,1243.296754,94.6048,1106.87,,15/05/2029
CTGE15,COMPANHIA DE GERACAO E TRANSMISSAO DE ENERGIA ELETRICA DO SUL DO BRASIL ELETROSUL (*),15/04/2031,"IPCA + 6,3423%",6.8724,6.6457,6.7507,0.0936,6.6571,6.8444,1018.671472,97.9887,1333.78,,15/08/2030
CTNS14,ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A,15/09/2025,"IPCA + 5,0797%",6.0369,5.6771,5.838,0.2266,5.6113,6.0647,454.825867,99.3148,240.95,,15/05/2025
CTRR11,CANTAREIRA TRANSMISSORA DE ENERGIA S/A,15/08/2032,"IPCA + 6,9094%",6.8048,6.4239,6.6101,0.3731,6.237,6.9834,859.59764,100.9874,884.98,,15/08/2028
CUTI11,CUTIA EMPREENDIMENTOS EÓLICOS S.A.,15/12/2031,"IPCA + 5,8813%",6.7119,6.3296,6.531,0.321,6.21,6.8521,956.029011,97.8798,879.33,,15/08/2028
CXER12,COMPLEXO MORRINHOS ENERGIAS RENOVAVEIS S.A.,15/12/2027,"IPCA + 7,0602%",--,--,7.62,0.2219,7.398,7.842,836.019325,99.1133,429.77,,15/08/2026
DESK17,DESKTOP S/A (*),15/06/2031,"IPCA + 7,4408%",7.4511,7.119,7.2911,0.105,7.1861,7.3963,1026.566059,100.6527,1176.32,0.05,15/08/2030
EBAS13,EMPRESA BAIANA DE AGUAS E SANEAMENTO SA (*),15/11/2035,"IPCA + 8,6%",7.6291,7.099,7.2888,0.2249,7.064,7.5138,1136.087418,106.1522,1251.9,,15/08/2030
ECER12,CONCESSIONARIA ECOVIAS DO CERRADO S.A. (*),15/09/2027,"IPCA + 6,35%",6.8909,6.5832,6.7418,0.3553,6.3865,7.0972,1101.978953,98.9188,745,,15/08/2028
ECHP11,ECHOENERGIA PARTICIPACOES S/A (*),15/06/2030,"IPCA + 6,9%",6.851,6.6294,6.7184,0.289,6.4294,7.0075,1266.263609,100.4971,735.58,,15/05/2027
ECHP12,ECHOENERGIA PARTICIPACOES S/A (*),15/12/2030,"IPCA + 4,75%",--,--,6.9635,0.3931,6.5704,7.3567,1140.095635,94.4969,674.05,,15/05/2027
ECHP22,ECHOENERGIA PARTICIPACOES S/A (*),15/01/2031,"IPCA + 4,75%",6.7412,6.3897,6.5533,0.2601,6.2932,6.8136,1151.842046,95.4705,677.7,,15/05/2027
ECOV16,CONCESSIONÁRIA ECOVIAS DOS IMIGRANTES S/A (*),15/02/2033,"IPCA + 6,095%",6.692,6.41,6.5196,0.1678,6.3518,6.6875,1003.97955,97.7629,1424.8,0.4,15/08/2032
ECPN11,CONCESSIONARIA PONTE RIO-NITEROI S.A. - ECOPONTE,15/10/2034,"IPCA + 4,4%",--,--,8.231,0.0702,8.1607,8.3013,1082.003891,82.0463,1337.26,,15/08/2030
EDPA11,EDP TRANSMISSAO ALIANCA SC S.A.,15/10/2028,"IPCA + 6,72%",6.9778,6.6317,6.871,0.1645,6.7066,7.0356,1328.958316,99.7006,534.04,,15/05/2027
EDPT11,EDP TRANSMISSÃO S.A. (*) (**),15/05/2033,"IPCA + 7,0267%",6.8093,6.491,6.6385,0.3128,6.3257,6.9514,1021.442312,101.399,966.83,,15/05/2029
EDTE12,EDTE - EMPRESA DIAMANTINA DE TRANSMISSAO DE ENERGIA S.A. (*) (**),15/12/2028,"IPCA + 5,2939%",6.7729,6.3838,6.575,0.3225,6.2525,6.8976,1237.437342,96.8039,674.03,,15/05/2027
EDVP14,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,15/09/2025,"IPCA + 5,0797%",6.052,5.7871,5.8742,0.1779,5.6963,6.0522,454.677171,99.2823,240.95,,15/05/2025
EDVP17,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,15/01/2032,"IPCA + 6,0996%",6.783,6.4116,6.5803,0.1879,6.3924,6.7684,1121.453503,97.6653,1314.82,,15/08/2030
EEELA0,CPFL TRANSMISSAO S.A (*),15/10/2033,"IPCA + 6,1774%",6.736,6.2472,6.4734,0.1559,6.3175,6.6294,1049.424106,98.2714,1575.83,,15/08/2032
EEELA1,CPFL TRANSMISSAO S.A (*),15/04/2034,"IPCA + 6,0994%",6.7063,6.3382,6.4458,0.1427,6.3031,6.5886,1010.433348,97.8658,1664.55,0.35,15/05/2033
EEELB1,CPFL TRANSMISSAO S.A (*),15/04/2039,"IPCA + 6,1572%",6.5885,6.2848,6.4909,0.0573,6.4336,6.5483,1003.434909,97.1692,2296.5,0.15,15/08/2040
EGIE17,ENGIE BRASIL ENERGIA S.A.,15/07/2025,"IPCA + 5,6579%",5.9428,5.3994,5.6629,0.0942,5.5687,5.7572,698.599684,99.9962,200,,15/05/2025
EGIE19,ENGIE BRASIL ENERGIA S.A.,15/07/2026,"IPCA + 3,7%",6.6254,6.147,6.3294,0.2764,6.053,6.606,1303.938288,96.8633,319.94,,15/08/2026
EGIE27,ENGIE BRASIL ENERGIA S.A.,15/07/2028,"IPCA + 5,9033%",6.7924,6.3982,6.6466,0.1697,6.4769,6.8164,1373.553786,98.2578,632.64,,15/05/2027
EGIE29,ENGIE BRASIL ENERGIA S.A.,15/07/2029,"IPCA + 3,9%",6.8764,6.5482,6.7603,0.1312,6.6292,6.8916,1223.331744,90.84,887.89,,15/08/2028
EGIE39,ENGIE BRASIL ENERGIA S.A.,15/07/2026,"IPCA + 3,6%",6.7657,6.0763,6.4518,0.2668,6.185,6.7186,1300.632615,96.6366,316.6,,15/08/2026
EGIE49,ENGIE BRASIL ENERGIA S.A.,15/07/2029,"IPCA + 3,7%",6.9163,6.5962,6.8068,0.1228,6.684,6.9297,1213.582455,90.1512,880.89,,15/08/2028
EGIEA0,ENGIE BRASIL ENERGIA S.A. (*),15/09/2046,"IPCA + 5,7158%",--,--,6.5202,0.1242,6.396,6.6445,1021.234724,92.6641,2491.99,,15/08/2040
EGIEA1,ENGIE BRASIL ENERGIA S.A. (*),15/11/2033,"IPCA + 5,9325%",6.688,6.342,6.4817,0.1116,6.3701,6.5934,1050.585335,96.7801,1590.07,0.15,15/08/2032
EGIEB1,ENGIE BRASIL ENERGIA S.A. (*),15/11/2038,"IPCA + 6,0691%",6.75,6.4818,6.6371,0.1842,6.4529,6.8215,1036.301657,95.3662,2223.63,,15/05/2035
EGIEB2,ENGIE BRASIL ENERGIA S.A. (*),15/06/2034,"IPCA + 6,7766%",6.6543,6.4394,6.5886,0.0723,6.5163,6.661,1033.791418,101.1924,1696.76,,15/05/2033
EGVG11,ENEL GREEN POWER VOLTA GRANDE S.A.,15/10/2029,"IPCA + 3,7%",6.76,6.4945,6.5901,0.2588,6.3313,6.849,763.178871,93.8069,576.38,,15/05/2027
EGVG21,ENEL GREEN POWER VOLTA GRANDE S.A.,15/10/2029,"IPCA + 3,7%",6.7251,6.4018,6.512,0.2648,6.2472,6.777,778.564259,94.016,571.63,,15/05/2027
EKTRB3,ELEKTRO REDES S.A. (*),15/04/2034,"IPCA + 6,2587%",6.9184,6.6027,6.7504,0.1043,6.6461,6.8547,1004.403143,97.0146,1649.58,,15/05/2033
EKTRC0,ELEKTRO REDES S.A. (*),15/10/2031,"IPCA + 5,7697%",6.7977,6.518,6.6803,0.1712,6.5092,6.8516,1146.168008,95.7881,1261,,15/08/2030
EKTRC1,ELEKTRO REDES S.A. (*) (**),15/07/2029,"IPCA + 6,623%",6.6725,6.4021,6.5078,0.178,6.3299,6.6859,1100.816974,100.4061,944.94,0.05,15/05/2029
EKTT11,EKTT 9 SERV DE TRANS DE E E SPE S.A. (*),15/05/2038,"IPCA + 6,4217%",6.8306,6.3441,6.6727,0.2442,6.4286,6.917,1013.810287,98.3114,1818.07,0.15,15/05/2033
ELEK37,ELEKTRO REDES S.A.,15/05/2025,"IPCA + 5,9542%",6.2298,--,5.8716,0.1689,5.7027,6.0406,711.9468,100.0478,154.44,,15/05/2025
ELET14,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/09/2031,"IPCA + 6,317%",6.7847,--,6.5715,0.1136,6.4579,6.6852,1032.539323,98.8054,1265.67,0.5,15/08/2030
ELET23,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS,15/04/2031,"IPCA + 4,9126%",6.7971,6.4573,6.6383,0.1004,6.538,6.7388,1145.598325,91.4112,1379.59,,15/08/2030
ELET42,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS,15/05/2029,"IPCA + 5,1814%",6.8157,6.5831,6.6429,0.1249,6.518,6.7679,1305.088252,95.6029,818.98,,15/08/2028
ELPLA5,ELETROPAULO METROP. ELETRIC. DE S.P. S/A (*),15/04/2031,"IPCA + 4,26%",7.009,6.6383,6.8056,0.1444,6.6612,6.9501,1113.312143,88.9811,1211.58,,15/08/2030
ELPLA7,ELETROPAULO METROP. ELETRIC. DE S.P. S/A (*),15/04/2032,"IPCA + 6,1385%",6.9208,6.5608,6.7325,0.142,6.5906,6.8746,1091.498894,97.0836,1333.28,0.45,15/08/2030
ELPLB4,ELETROPAULO METROP. ELETRIC. DE S.P. S/A,15/05/2026,"IPCA + 4,0134%",6.7602,6.2224,6.5052,0.2432,6.262,6.7486,1308.326451,96.3541,395.14,,15/08/2026
ELTN15,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),15/04/2031,"IPCA + 6,3423%",6.8909,6.6289,6.7912,0.1151,6.6761,6.9065,1016.628688,97.7922,1333.39,,15/08/2030
ENAT11,ENAUTA PARTICIPACOES S.A. (*),15/12/2029,"IPCA + 9,8297%",7.7183,7.3248,7.6039,0.1339,7.4699,7.7379,1179.982709,106.1505,739.4,0.35,15/05/2027
ENAT12,ENAUTA PARTICIPACOES S.A. (*),17/09/2029,"IPCA + 7,1149%",7.9648,7.3617,7.8556,0.2498,7.6058,8.1056,1019.540626,97.6202,879.63,,15/08/2028
ENAT13,ENAUTA PARTICIPACOES S.A. (*),15/06/2030,"IPCA + 8,0618%",8.0082,7.5494,7.8489,0.1548,7.6941,8.0038,1038.064288,100.9092,1157.3,,15/08/2030
ENAT14,ENAUTA PARTICIPACOES S.A. (*),15/06/2030,"IPCA + 8,056%",8.0267,7.6315,7.8239,0.2232,7.6007,8.0472,1037.624702,100.9928,1158.61,,15/08/2030
ENAT24,ENAUTA PARTICIPACOES S.A. (*),15/06/2034,"IPCA + 8,2674%",8.2323,7.908,8.0447,0.198,7.8467,8.2427,1041.282047,101.2969,1579.4,,15/08/2032
ENAT33,ENAUTA PARTICIPACOES S.A. (*),15/06/2034,"IPCA + 8,262%",8.2024,7.8988,8.0607,0.1891,7.8717,8.2499,1041.279892,101.1705,1577.83,0.1,15/08/2032
ENERA1,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,15/02/2031,"IPCA + 6,1076%",6.7495,6.318,6.5563,0.1811,6.3752,6.7375,1011.99212,97.9221,1252.43,,15/08/2030
ENEV13,ENEVA S.A.,15/12/2027,"IPCA + 4,2259%",6.7098,6.3773,6.4305,0.3072,6.1233,6.7378,1281.731726,95.7159,525.2,0.35,15/08/2026
ENEV15,ENEVA S.A.,15/06/2030,"IPCA + 5,5%",6.7795,6.4925,6.648,0.1897,6.4583,6.8379,1273.991078,95.6422,1034.76,,15/05/2029
ENEV16,ENEVA S.A.,15/09/2030,"IPCA + 4,127%",7.0423,6.7696,6.8962,0.1482,6.7479,7.0445,1155.252468,88.8852,1125.47,,15/05/2029
ENEV18,ENEVA S.A. (*),15/07/2032,"IPCA + 6,5254%",6.8471,6.5484,6.7195,0.1921,6.5274,6.9118,1085.246996,99.0043,1384.17,,15/08/2030
ENEV19,ENEVA S.A. (*),15/09/2032,"IPCA + 6,9%",6.962,6.5914,6.7246,0.1964,6.5282,6.9212,1105.256055,100.9274,1417.54,,15/08/2030
ENEV26,ENEVA S.A.,15/09/2035,"IPCA + 4,5034%",7.0361,6.7682,6.9224,0.1699,6.7524,7.0924,1082.368294,83.2704,1988.07,,15/05/2035
ENEV28,ENEVA S.A. (*),15/07/2037,"IPCA + 6,5891%",7.0192,6.7271,6.902,0.1529,6.749,7.055,1070.107129,97.6113,2072.23,,15/05/2035
ENEV29,ENEVA S.A. (*),15/09/2037,IPCA + 7%,6.9691,6.7244,6.8801,0.1563,6.7238,7.0365,1105.361024,100.9347,2093.5,,15/05/2035
ENEV32,ENEVA S.A.,15/05/2029,"IPCA + 5,05%",6.8007,6.5442,6.6841,0.2696,6.4145,6.9538,1296.677235,95.0843,820.49,,15/08/2028
ENEV39,ENEVA S.A. (*),15/09/2042,"IPCA + 7,15%",7.0822,6.6869,6.9119,0.1188,6.793,7.0308,1120.968558,102.3565,2649.7,,15/08/2040
ENEVA0,ENEVA S.A. (*),15/04/2034,"IPCA + 6,5643%",6.964,6.6213,6.8156,0.0605,6.7551,6.8761,1022.016029,98.4821,1633.86,,15/08/2032
ENEVB0,ENEVA S.A. (*),15/04/2039,"IPCA + 6,6737%",6.9032,6.3944,6.7419,0.2828,6.4591,7.0248,1032.289098,99.4328,2240.91,0.15,15/05/2035
ENGI29,ENERGISA S/A,15/10/2024,"IPCA + 4,711%",--,--,6.389,0.0916,6.2974,6.4807,1494.289094,99.9054,15,,
ENGI39,ENERGISA S/A,15/10/2027,"IPCA + 5,1074%",6.8257,6.5338,6.6804,0.1369,6.5435,6.8174,1440.820703,95.9889,693.37,,15/05/2027
ENGIA1,ENERGISA S/A,15/04/2026,"IPCA + 4,6249%",6.7315,6.2426,6.4986,0.2541,6.2444,6.7528,1334.764529,97.3673,378.67,0.1,15/08/2026
ENGIA4,ENERGISA S/A,15/10/2027,"IPCA + 4,2297%",7.0166,--,6.6638,0.2052,6.4587,6.8691,1231.26044,93.6807,711.37,,15/05/2027
ENGIA5,ENERGISA S/A,15/10/2031,"IPCA + 6,0872%",6.7878,6.3963,6.615,0.2209,6.394,6.836,1168.939607,97.5589,1252.58,,15/08/2030
ENGIA6,ENERGISA S/A,15/04/2029,"IPCA + 6,1566%",6.8568,6.515,6.6886,0.1637,6.5249,6.8524,1108.163744,98.449,787.17,0.35,15/08/2028
ENGIA9,ENERGISA S/A,15/09/2030,"IPCA + 6,1666%",6.8371,6.4328,6.6708,0.1562,6.5147,6.8271,1019.53096,97.8003,1181.66,,15/08/2030
ENGIB0,ENERGISA S/A,15/04/2031,"IPCA + 6,1581%",6.7874,6.5339,6.6709,0.1809,6.4901,6.8519,1011.222862,97.4632,1341.25,,15/08/2030
ENGIB4,ENERGISA S/A,15/10/2030,"IPCA + 4,4744%",6.8962,6.6226,6.7618,0.1377,6.6241,6.8996,1195.210423,90.8414,1111.57,,15/05/2029
ENGIB6,ENERGISA S/A,15/04/2032,"IPCA + 6,277%",6.777,6.398,6.5755,0.1112,6.4643,6.6868,1109.623464,98.5281,1330.69,0.1,15/08/2030
ENGIB9,ENERGISA S/A,15/09/2033,"IPCA + 6,4526%",6.8374,6.4427,6.6404,0.0985,6.542,6.739,1030.978094,98.8921,1591.38,,15/08/2032
ENGIC0,ENERGISA S/A,15/04/2039,"IPCA + 6,4045%",6.8802,6.5357,6.7025,0.144,6.5586,6.8466,1012.677058,97.5136,2260.36,0.05,15/05/2035
ENJG21,COMPANHIA ENERGÉTICA JAGUARA,15/06/2027,"IPCA + 6,4962%",6.7223,6.2272,6.4646,0.3231,6.1414,6.7878,903.446153,100.041,348.07,,15/08/2026
ENMI21,COMPANHIA ENERGÉTICA MIRANDA,15/06/2027,"IPCA + 6,4962%",6.5858,6.2296,6.3954,0.2761,6.1193,6.6716,996.763632,100.1343,357.22,,15/08/2026
ENMTA3,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/10/2027,"IPCA + 4,2297%",6.7687,6.4409,6.5981,0.2895,6.3087,6.8877,1233.40395,93.8438,711.43,,15/05/2027
ENMTA4,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/10/2031,"IPCA + 6,0872%",6.7707,6.4678,6.6042,0.1331,6.4711,6.7374,1169.52839,97.608,1252.68,,15/08/2030
ENMTA5,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/04/2029,"IPCA + 6,1566%",6.8358,6.4285,6.6202,0.134,6.4861,6.7543,1110.386265,98.6464,787.39,,15/08/2028
ENMTA7,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/02/2031,"IPCA + 6,1076%",6.779,6.4505,6.6435,0.0973,6.5462,6.7409,1007.887169,97.5249,1251.85,,15/08/2030
ENMTB3,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/10/2030,"IPCA + 4,4744%",6.9944,6.5513,6.7647,0.1755,6.5893,6.9403,1195.067225,90.8305,1111.55,,15/05/2029
ENMTB5,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/04/2032,"IPCA + 6,277%",6.7498,6.4009,6.5825,0.1934,6.3891,6.776,1109.238702,98.4939,1330.61,,15/08/2030
ENSEA1,ENERGISA SERGIPE - DIST.DE ENERGIA S/A,15/07/2027,"IPCA + 5,736%",6.9113,6.7099,6.7866,0.16,6.6266,6.9468,1118.489284,97.4748,651.46,,15/05/2027
ENTV12,ENTREVIAS CONCESSIONARIA DE RODOVIAS S.A (*) (**),15/12/2030,"IPCA + 7,75%",7.0384,6.7555,6.9004,0.1343,6.7661,7.0347,1376.995967,102.9227,920.04,0.05,15/08/2028
EQMAA0,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*),15/12/2031,"IPCA + 6,3%",6.8538,6.6269,6.7181,0.1301,6.588,6.8483,1031.442144,98.0106,1288.11,,15/08/2030
EQSP11,EQUATORIAL TRANSMISSORA 3 SPE S.A.,15/01/2033,"IPCA + 4,8%",7.2346,6.7548,6.8756,0.3589,6.5167,7.2347,1089.420629,92.4329,997.32,,15/05/2029
EQSP21,EQUATORIAL TRANSMISSORA 3 SPE S.A.,15/01/2034,"IPCA + 4,65%",6.8102,6.4533,6.6237,0.3133,6.3104,6.9371,1069.328582,92.7264,1000.36,,15/05/2029
EQTC11,EQUATORIAL TRANSMISSORA 5 SPE S.A.,15/04/2039,"IPCA + 4,85%",--,--,6.7994,0.1822,6.6171,6.9817,1186.485031,87.5685,1770.75,,15/05/2033
EQTN11,EQUATORIAL TRANSMISSORA 2 SPE S/A,15/01/2033,"IPCA + 4,85%",--,--,6.9108,0.1886,6.7222,7.0996,1147.139634,92.9027,939.22,,15/05/2029
EQTR11,EQUATORIAL TRANSMISSORA 8 SPE S.A.,15/04/2039,"IPCA + 4,85%",7.1558,6.8129,7.0003,0.1525,6.8477,7.1529,1170.959808,86.4226,1761.56,,15/05/2033
EQTR21,EQUATORIAL TRANSMISSORA 8 SPE S.A.,15/04/2039,"IPCA + 4,85%",7.2063,6.7873,6.9992,0.187,6.8121,7.1863,1171.043958,86.4289,1761.61,,15/05/2033
EQTS11,EQUATORIAL TRANSMISSORA 1 SPE S.A,15/01/2033,"IPCA + 4,85%",6.8409,6.5663,6.7076,0.1442,6.5634,6.8519,1131.46667,93.4197,963.97,,15/05/2029
EQUA11,EQUATORIAL TRANSMISSAO S.A (*),15/03/2036,"IPCA + 4,9173%",6.8369,6.4659,6.6495,0.1458,6.5037,6.7954,1139.189842,92.2694,1215.83,,15/08/2030
ERDV17,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A,15/06/2025,"IPCA + 7,4438%",8.1322,7.8306,7.9444,0.3638,7.5806,8.3082,706.76918,99.6685,180,,15/05/2025
ERDV36,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A,15/11/2024,IPCA + 6%,--,--,7.3034,0.7791,6.5242,8.0826,747.962862,99.8159,38,,
ERDV38,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A,15/04/2026,"IPCA + 5,5031%",--,--,6.7835,0.4251,6.3585,7.2087,1355.717598,98.7747,257.17,,15/05/2025
ERDVA4,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/06/2031,"IPCA + 6,8233%",6.9516,6.5868,6.7615,0.1386,6.6228,6.9002,1026.038917,100.3128,1360.24,0.15,15/08/2030
ERDVB4,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/06/2034,"IPCA + 7,1117%",7.0695,6.7354,6.904,0.1575,6.7465,7.0616,1036.575791,101.2757,1647.95,,15/05/2033
ERDVC3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2033,"IPCA + 6,8285%",7.1047,6.7412,6.9096,0.3587,6.551,7.2684,1066.241405,99.5364,1542.25,,15/08/2032
ERDVC4,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/06/2039,"IPCA + 7,3108%",7.2852,6.9274,7.068,0.1816,6.8865,7.2497,1044.54694,102.0079,2218.53,0.35,15/05/2035
ESAM14,EMPRESA DE ENERGIA SÃO MANOEL S/A,15/06/2033,"IPCA + 7,3129%",6.8215,6.5328,6.7089,0.354,6.3549,7.063,903.499912,102.1987,975.59,,15/05/2029
ESULA1,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,15/09/2025,"IPCA + 5,0797%",6.1222,5.6695,5.8723,0.1483,5.7239,6.0207,454.684972,99.284,240.95,,15/05/2025
ESULA6,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,15/10/2031,"IPCA + 6,0872%",6.7996,6.5232,6.7198,0.1197,6.6001,6.8396,1163.247037,97.0838,1251.65,,15/08/2030
ETAP22,ETAP EMPRESA TRANSMISSORA AGRESTE POTIGUAR S.A. (*) (**),15/09/2025,"IPCA + 6,1675%",6.1863,5.8912,6.0117,0.2587,5.7531,6.2705,691.561021,100.1402,240.34,,15/05/2025
ETBA12,ETB - EMPRESA DE TRANSMISSAO BAIANA S.A. (*) (**),15/02/2029,"IPCA + 5,3382%",6.8039,6.4459,6.5811,0.2744,6.3067,6.8556,1222.431537,96.4785,767.13,,15/08/2028
ETEN11,ENERGISA TRANSMISSAO DE ENERGIA S.A,15/12/2025,"IPCA + 4,9238%",6.032,5.7911,5.8309,0.2606,5.5703,6.0916,1373.857289,98.9838,298.98,,15/05/2025
ETEN12,ENERGISA TRANSMISSAO DE ENERGIA S.A,15/10/2027,"IPCA + 4,2297%",6.9472,6.6759,6.8164,0.1391,6.6773,6.9556,1226.301949,93.3034,711.21,,15/05/2027
ETEN21,ENERGISA TRANSMISSAO DE ENERGIA S.A,15/12/2028,"IPCA + 5,141%",6.8343,6.505,6.5985,0.1033,6.4952,6.7019,1333.77138,96.0397,737.86,,15/05/2027
ETEN22,ENERGISA TRANSMISSAO DE ENERGIA S.A,15/10/2030,"IPCA + 4,4744%",6.8394,6.4791,6.6544,0.2365,6.4179,6.891,1200.529854,91.2457,1112.14,,15/05/2029
ETEN31,ENERGISA TRANSMISSAO DE ENERGIA S.A,15/12/2025,"IPCA + 4,9761%",5.9996,5.8256,5.953,0.2108,5.7421,6.1639,1406.340341,98.9177,295.99,,15/05/2025
ETSP12,EQUATORIAL TRANSMISSORA 7 SPE S.A.,15/04/2039,"IPCA + 4,85%",7.3347,6.8405,7.0757,0.257,6.8187,7.3328,1165.213601,85.9985,1758.12,,15/05/2033
EUBE11,ENGIE SOLUCOES CIDADES INTELIGENTES E INFRAESTRUTURA DE UBERLANDIA S.A (*),15/01/2034,"IPCA + 6,4449%",6.6747,6.331,6.5137,0.3249,6.1889,6.8387,950.299943,99.7264,1067.79,,15/05/2029
EXTZ11,EXTREMOZ TRANSMISSORA DO NORDESTE ETN S.A. (*) (**),15/01/2029,"IPCA + 7,0291%",6.7737,6.3653,6.5682,0.2675,6.3007,6.8357,754.044561,101.0684,621.47,,15/05/2027
FBRI13,FIBRASIL INFRAESTRUTURA FIBRA OTICA S.A. (*),15/04/2034,"IPCA + 7,3609%",7.4527,7.1046,7.2656,0.174,7.0916,7.4398,1045.569828,100.5099,1443.95,0.05,15/08/2032
FGEN13,FERREIRA GOMES ENERGIA S/A,15/12/2027,"IPCA + 6,4686%",6.7463,6.1515,6.4432,0.3536,6.0896,6.797,1078.411989,100.0382,402.98,,15/08/2026
FLCLA0,ENERGISA M.GERAIS DITRIB.DE ENERGIA S/A,15/09/2025,"IPCA + 5,0797%",5.9426,5.5846,5.7522,0.082,5.6703,5.8343,455.178702,99.3919,240.95,,15/05/2025
FURN21,FURNAS CENTRAIS ELETRICAS S/A,15/11/2029,"IPCA + 4,08%",6.8062,6.4631,6.6322,0.1475,6.4848,6.7798,1231.810965,92.7793,774.7,,15/08/2028
GASC15,RUMO MALHA PAULISTA S/A (*) (**),15/03/2034,"IPCA + 5,797%",6.7038,6.4585,6.5858,0.0704,6.5154,6.6563,964.048447,94.6728,1848.8,,15/05/2035
