Código,Nome,Repac./ Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Min.,Intervalo Indicativo Máx.,PU,% Pu Par,Duration,% Reune,Referência NTN-B
GASC16,RUMO MALHA PAULISTA S/A (*),15/06/2034,"IPCA + 6,4186%",6.7341,6.4901,6.6028,0.111,6.4918,6.7139,1009.330066,98.7526,1826.84,,15/05/2035
GASC22,RUMO MALHA PAULISTA S/A (*),15/06/2031,"IPCA + 4,52%",6.7814,6.3437,6.6341,0.1714,6.4627,6.8056,1124.668028,90.5073,1248.33,,15/08/2030
GASC23,RUMO MALHA PAULISTA S/A (*),15/10/2033,"IPCA + 5,7283%",6.803,6.5957,6.6853,0.0716,6.6137,6.757,1126.474768,93.9128,1746.2,,15/05/2033
GASC25,RUMO MALHA PAULISTA S/A (*) (**),15/03/2039,"IPCA + 5,9284%",6.7143,6.4656,6.5695,0.0578,6.5117,6.6274,961.805963,94.4965,2347.74,,15/08/2040
GASC26,RUMO MALHA PAULISTA S/A (*),15/06/2039,"IPCA + 6,5318%",6.737,6.4393,6.5555,0.0502,6.5052,6.6058,1020.278758,99.7973,2298.5,,15/08/2040
GASP16,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/10/2024,"IPCA + 4,3338%",--,5.5147,5.863,0.3415,5.5216,6.2046,1488.315805,99.9077,16,0.05,
GASP19,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/08/2031,"IPCA + 5,1216%",6.8539,6.4198,6.6432,0.0794,6.5637,6.7227,1112.270588,92.9619,1274.55,,15/08/2030
GASP29,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/08/2036,"IPCA + 5,2164%",6.9841,6.6006,6.839,0.2057,6.6333,7.0447,1054.162742,88.0968,2061.89,,15/05/2035
GASP34,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/12/2025,"IPCA + 7,357%",6.0454,5.5717,5.6477,0.0759,5.5718,5.7237,1113.061117,101.1234,175.89,0.35,15/05/2025
GBSP11,GBS PARTICIPACOES S.A. (*),15/03/2044,"IPCA + 7,2731%",7.314,6.9943,7.1255,0.0973,7.0282,7.2229,1099.054967,101.1677,2130.29,,15/05/2035
GEPA28,RIO PARANAPANEMA ENERGIA S/A (*) (**),15/03/2025,"IPCA + 5,5%",6.895,6.3119,6.7577,0.5847,6.1729,7.3425,720.317993,99.4419,119,,
GRRB24,AGUAS GUARIROBA S/A (*) (**),15/07/2029,"IPCA + 4,4%",--,--,8.7326,0.1477,8.5849,8.8803,11740.503729,87.0261,856.39,,15/08/2028
GSTS14,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*),15/05/2032,"IPCA + 6,5163%",7.2382,6.9268,7.0844,0.2441,6.8403,7.3286,1084.340907,97.2058,1339.48,,15/08/2030
GSTS24,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*),15/05/2037,"IPCA + 6,8516%",7.3761,7.0071,7.2262,0.1724,7.0538,7.3988,1087.908535,97.4138,1880.37,,15/05/2035
HARG11,HOLDING DO ARAGUAIA S.A. (*),15/10/2036,"IPCA + 6,6647%",7.1878,6.946,7.0289,0.1811,6.8478,7.21,1183.640476,98.0778,1428.61,0.05,15/08/2032
HBSA11,HIDROVIAS DO BRASIL S.A. (*),15/10/2028,"IPCA + 6,0029%",7.3606,7.0218,7.3195,0.3066,7.0129,7.6262,1137.699866,95.7112,893.04,,15/08/2028
HBSA21,HIDROVIAS DO BRASIL S.A. (*),15/10/2031,"IPCA + 6,0444%",7.2908,6.9734,7.1785,0.1743,7.0042,7.3529,1127.551199,94.8408,1249.76,,15/08/2030
HVSP11,HELIO VALGAS SOLAR PARTICIPACOES S.A. (*),15/06/2038,"IPCA + 8,2561%",7.2064,--,6.9095,0.1215,6.788,7.0311,1344.510928,107.311,1443.35,0.4,15/08/2032
HZTC14,ORIZON MEIO AMBIENTE S.A. (*),15/11/2035,"IPCA + 6,7592%",7.5535,7.1471,7.3972,0.1662,7.231,7.5635,1118.23227,97.1295,1224.59,,15/08/2030
IBPB11,SERRA DE IBIAPABA TRANSMISSORA DE ENERGIA S.A. (*) (**),15/11/2040,"IPCA + 5,9%",7.1174,6.7487,6.8967,0.2119,6.6848,7.1087,1177.305369,93.7717,1705.81,,15/05/2033
IEMD12,INTERLIGAÇÃO ELÉTRICA DO MADEIRA S/A,18/03/2025,"IPCA + 5,5%",--,--,5.8378,0.6795,5.1583,6.5174,8519.914424,99.8479,120,,
IGSN15,IGUA SANEAMENTO S.A,15/07/2034,"IPCA + 6,1%",8.4118,7.9728,8.1998,0.052,8.1477,8.2519,1135.039367,91.2767,1153.58,,15/08/2030
IRJS14,IGUA RIO DE JANEIRO S.A. (*),15/05/2043,"IPCA + 8,2%",8.3395,8.0249,8.1766,0.1299,8.0468,8.3066,1157.314232,100.1841,2143.72,0.4,15/05/2035
IRJS15,IGUA RIO DE JANEIRO S.A. (*),15/02/2044,"IPCA + 7,1303%",8.4018,8.0469,8.2116,0.1798,8.0319,8.3915,960.260288,91.3592,2242.79,0.1,15/05/2035
ITGT11,INTEGRACAO TRANSMISSORA DE ENERGIA S.A.,15/10/2025,"IPCA + 5,4174%",--,--,6.4345,0.0614,6.373,6.496,954.252728,99.4879,134.45,,15/05/2025
ITPO14,ITAPOA TERMINAIS PORTUÁRIOS S/A (*),15/11/2036,"IPCA + 6,2878%",7.2107,6.924,7.0946,0.1714,6.9232,7.2661,1294.169857,95.2237,1620.58,0.15,15/08/2032
IVIAA0,CONC. RODOV. INTERI. PAULISTA S/A (*),15/05/2038,"IPCA + 6,8672%",7.2069,6.9636,6.9936,0.1331,6.8604,7.1268,1017.045922,99.1834,1745.81,0.5,15/05/2033
JALL11,JALLES MACHADO S.A.,15/12/2028,"IPCA + 5,5923%",7.1804,6.843,7.0692,0.4359,6.6333,7.5052,1101.318027,94.9318,941.67,,15/08/2028
JALL13,JALLES MACHADO S.A.,15/09/2032,"IPCA + 6,4876%",7.097,6.7284,6.8899,0.0888,6.8011,6.9789,1071.448062,98.008,1342.68,,15/08/2030
JALL14,JALLES MACHADO S.A. (*),15/10/2030,"IPCA + 7,1163%",7.2365,6.8143,7.0269,0.3267,6.7001,7.3537,1076.296889,100.407,1226.24,,15/08/2030
JALL15,JALLES MACHADO S.A. (*),15/05/2034,"IPCA + 6,6074%",7.0143,6.763,6.7931,0.2518,6.5413,7.045,1017.216901,98.8641,1652.33,0.45,15/05/2033
JALL21,JALLES MACHADO S.A.,15/12/2031,"IPCA + 5,8041%",7.1673,6.6501,6.9368,0.1367,6.8,7.0736,1098.436247,94.6307,1301.05,,15/08/2030
JALL24,JALLES MACHADO S.A. (*),17/10/2033,"IPCA + 7,234%",7.9283,6.9183,7.4637,0.6395,6.8242,8.1033,1058.70803,98.7175,1518.06,,15/08/2032
JSMLB5,SIMPAR S.A. (*),15/09/2031,"IPCA + 7,9677%",9.6162,8.9408,9.4153,0.1199,9.2954,9.5353,1124.393016,93.7885,1207.42,,15/08/2030
JTEE11,JANAUBA TRANSMISSORA DE ENERGIA ELETRICA  S/A (*) (**),15/07/2033,"IPCA + 4,5%",6.7883,6.5458,6.6958,0.1917,6.5041,6.8875,992.62064,91.5358,1055.22,,15/05/2029
JTEE12,JANAUBA TRANSMISSORA DE ENERGIA ELETRICA  S/A (*),15/12/2044,"IPCA + 4,8295%",--,--,6.7556,0.2623,6.4933,7.018,1297.095453,86.1173,1996.56,,15/05/2035
LCAMD1,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,15/09/2031,"IPCA + 6,5119%",8.9027,8.3626,8.5953,0.1775,8.4179,8.7729,1075.799921,90.8056,1246.77,,15/08/2030
LCAMD3,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),15/04/2029,"IPCA + 7,2101%",9.0361,8.5135,8.6883,0.2938,8.3945,8.9823,1074.905648,94.9093,958.4,,15/05/2029
LGEN11,LAGOA 1 ENERGIA RENOVAVEL S.A.,15/03/2029,"IPCA + 7,3287%",--,--,6.4608,0.1382,6.3226,6.5991,1091.546807,101.7574,542.03,,15/05/2027
LORTA7,LOCALIZA RENT A CAR,15/03/2031,"IPCA + 5,4702%",8.8746,8.3611,8.5375,0.1599,8.3775,8.6975,1065.792313,86.3912,1276.02,,15/08/2030
LTTE15,LINHAS DE TAUBATE TRANS.DE ENERGIA S/A (*) (**),15/10/2038,"IPCA + 5,09%",6.9787,6.7433,6.8663,0.1184,6.7479,6.9847,1170.148307,90.9276,1393.99,0.05,15/08/2030
MEZ511,MEZ 5 ENERGIA S.A.,15/01/2046,"IPCA + 7,0657%",--,7.2851,7.5184,0.033,7.4853,7.5515,1254.273417,96.7175,1976.56,,15/05/2035
MGSP12,EDP TRANSMISSAO SP-MG S.A.,15/07/2039,"IPCA + 4,45%",6.9513,6.5536,6.7825,0.2307,6.5518,7.0132,1200.065444,86.8786,1556.51,,15/08/2032
MNAU13,MANAUS AMBIENTAL S/A,15/06/2025,"IPCA + 6,25%",6.4251,6.0639,6.0849,0.2379,5.847,6.3229,1334.518287,100.1095,177.27,0.1,15/05/2025
MOVI18,MOVIDA PARTICIPACOES S/A (*),15/06/2029,"IPCA + 8,0525%",--,--,9.9572,0.3303,9.627,10.2876,1034.413377,93.3967,980.92,,15/05/2029
MOVI37,MOVIDA PARTICIPACOES S/A (*),15/09/2031,"IPCA + 7,6366%",--,--,9.0627,0.1658,8.8969,9.2286,1113.474069,93.8113,1217.37,,15/08/2030
MRSAA1,MRS LOGÍSTICA S/A (*),15/09/2033,"IPCA + 6,2414%",6.7068,6.3811,6.5817,0.1757,6.406,6.7575,1019.28996,97.7916,1756.49,,15/05/2033
MRSAB1,MRS LOGÍSTICA S/A (*),15/09/2035,"IPCA + 6,3439%",6.7283,6.3563,6.576,0.119,6.457,6.6951,1025.398311,98.3758,1889.85,,15/05/2035
MRSAC1,MRS LOGÍSTICA S/A (*),15/09/2038,"IPCA + 6,4496%",6.7954,6.5031,6.6625,0.0799,6.5826,6.7426,1023.871977,98.2274,2250.7,0.35,15/05/2035
MRSL27,MRS LOGÍSTICA S/A,15/02/2025,"IPCA + 6,4277%",6.0708,5.5018,5.9053,0.2469,5.6585,6.1523,588.840766,100.1974,101,,
MSGT12,MATA DE SANTA GENEBRA TRANSMISSÃO S/A,15/11/2030,"IPCA + 4,95%",6.9029,6.6476,6.7904,0.2709,6.5195,7.0613,947.471357,94.8653,757.76,,15/08/2028
MSGT13,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*) (**),15/11/2031,"IPCA + 7,0605%",--,--,8.9856,0.1054,8.8802,9.0911,1000.126102,93.5413,933.65,,15/08/2028
MSGT23,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*),15/11/2037,"IPCA + 6,0762%",6.9421,6.7077,6.8134,0.1495,6.6639,6.9629,1079.838276,95.1025,1812.92,,15/05/2033
MSGT33,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*),15/11/2041,"IPCA + 6,2339%",7.0148,6.7407,6.8404,0.1474,6.6929,6.9879,1058.844349,95.071,2214.01,0.1,15/05/2035
MTRJ19,CONCESSÃO METROVIÁRIA DO R. JANEIRO S/A (*),15/12/2031,"IPCA + 7,0857%",7.8758,7.4547,7.5341,0.1725,7.3616,7.7068,1297.659201,98.5421,883.37,0.15,15/08/2028
MVLV16,MOVIDA LOCACAO DE VEICULOS S.A. (*) (**),15/06/2028,"IPCA + 7,1702%",--,9.5487,9.6915,0.5646,9.1269,10.2561,1429.76406,91.7423,934,,15/08/2028
NCEN11,NC ENERGIA S/A,15/12/2025,"IPCA + 7,891%",--,--,--,--,--,--,N/D,N/D,N/D,,15/05/2025
NEOE16,NEOENERGIA S/A,15/06/2029,"IPCA + 4,07%",6.8442,6.5313,6.7581,0.2614,6.4967,7.0196,1238.63388,91.5806,865.7,0.1,15/08/2028
NEOE26,NEOENERGIA S/A,15/06/2033,"IPCA + 4,22%",6.7746,6.5103,6.6519,0.2455,6.4064,6.8975,1006.647953,90.9315,1020.11,0.1,15/05/2029
NRTB11,NORTE BRASIL TRANSMISSORA DE ENERGIA S/A,15/09/2026,"IPCA + 7,15%",6.0768,5.779,5.9375,0.0417,5.8958,5.9793,579.492942,101.3441,296.09,,15/05/2025
NRTB21,NORTE BRASIL TRANSMISSORA DE ENERGIA S/A,15/09/2026,"IPCA + 7,15%",6.1237,5.7614,5.9692,0.1861,5.783,6.1554,687.889893,101.3085,296.06,,15/05/2025
NTEN11,NORTE ENERGIA S/A,15/05/2030,"IPCA + 7,25%",8.9831,8.3283,8.6225,0.2144,8.4081,8.837,1300.218632,96.6535,669.87,0.35,15/05/2027
ODTR11,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/10/2025,"IPCA + 6,7%",6.1628,5.9494,6.0239,0.3701,5.6538,6.3941,19842.922889,100.6359,251.33,,15/05/2025
ODYA11,ODOYA TRANSMISSORA DE ENERGIA S.A.. (*),15/09/2031,"IPCA + 6,7968%",7.135,6.7113,6.8168,0.2224,6.5944,7.0393,997.243903,99.9421,779.05,,15/08/2028
OMGE12,OMEGA GERAÇÃO S/A,15/09/2028,"IPCA + 4,3671%",7.2074,6.9374,7.0658,0.3178,6.748,7.3837,1186.588795,91.054,922.99,,15/08/2028
OMGE22,OMEGA GERAÇÃO S/A,15/09/2028,"IPCA + 4,3671%",7.1763,6.8307,7.0864,0.3045,6.7819,7.391,1184.505743,90.8941,933.68,0.05,15/08/2028
OMGE31,OMEGA GERAÇÃO S/A (*) (**),15/05/2026,"IPCA + 5,6%",--,--,7.8445,0.5712,7.2733,8.4158,1332.118876,97.5146,300.91,,15/05/2025
OMGE41,OMEGA GERAÇÃO S/A,15/05/2027,IPCA + 5%,7.0316,6.7211,6.852,0.1219,6.73,6.974,1306.142045,95.8121,615.95,,15/05/2027
OMNG12,OMEGA ENERGIA E IMPLANTACAO 2 S.A.,15/12/2029,"IPCA + 7,1096%",7.0469,6.7177,6.9031,0.1373,6.7658,7.0405,906.778828,100.4871,635.09,0.05,15/05/2027
ORIG11,ORIGEM ENERGIA S.A (*),15/12/2035,"IPCA + 8,4001%",8.8439,8.4576,8.62,0.1589,8.4611,8.779,1043.701606,98.7752,1529.7,,15/08/2032
PALF38,COMPANHIA PAULISTA DE FORÇA E LUZ,15/09/2027,"IPCA + 5,05%",6.8726,6.4455,6.6625,0.2112,6.4513,6.8737,1394.359275,97.1827,471.45,,15/08/2026
PALFA3,COMPANHIA PAULISTA DE FORÇA E LUZ (*),15/10/2033,"IPCA + 6,1774%",6.8726,6.6999,6.7386,0.1891,6.5494,6.9278,1032.706705,96.7547,1572.26,,15/08/2032
PALFB3,COMPANHIA PAULISTA DE FORÇA E LUZ (*),15/10/2035,"IPCA + 6,1753%",6.8782,6.5158,6.648,0.1081,6.5399,6.7562,1032.825146,96.7667,1857.75,0.1,15/05/2035
PASN12,PARANAGUA SANEAMENTO S/A (*),15/07/2030,"IPCA + 6,1%",7.9815,7.667,7.744,0.1125,7.6315,7.8566,801.575505,95.9389,673.94,0.1,15/05/2027
PEJA11,PETRO RIO JAGUAR PETROLEO S.A. (*),15/08/2032,"IPCA + 7,41%",7.1477,6.913,6.9265,0.0908,6.8357,7.0173,1119.564441,102.022,1120.53,0.45,15/05/2029
PEJA22,PETRO RIO JAGUAR PETROLEO S.A. (*),15/02/2034,"IPCA + 6,4662%",7.1674,6.8647,6.9572,0.0451,6.9121,7.0024,997.994544,97.0395,1641.6,0.45,15/05/2033
PEJA23,PETRO RIO JAGUAR PETROLEO S.A. (*),15/04/2034,"IPCA + 6,5102%",7.2364,6.9426,7.0505,0.0541,6.9964,7.1047,1010.998919,96.7784,1625.41,,15/08/2032
PETR16,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),15/01/2026,"IPCA + 4,046%",6.616,6.1169,6.428,0.2563,6.1717,6.6845,1335.368676,97.1449,322.41,0.05,15/08/2026
PETR17,PETRÓLEO BRASILEIRO S/A - PETROBRAS,15/09/2029,"IPCA + 3,6%",6.6891,6.2014,6.4375,0.092,6.3455,6.5296,1180.337901,88.4026,1145.87,,15/08/2030
PETR26,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),15/01/2029,"IPCA + 4,2186%",6.6894,6.2307,6.4357,0.083,6.3527,6.5188,1266.127793,92.0775,985.7,0.4,15/05/2029
PETR27,PETRÓLEO BRASILEIRO S/A - PETROBRAS,15/09/2034,"IPCA + 3,9%",6.6448,6.1546,6.401,0.1128,6.2882,6.5139,1097.767289,82.2137,2048.95,,15/05/2035
PLSB1A,AUTOPISTA LITORAL SUL S/A. (*),15/10/2031,"IPCA + 5,855%",7.3116,6.956,7.1157,0.0408,7.0748,7.1566,1133.467874,95.2107,1039,0.15,15/05/2029
PPTE11,PORTO PRIMAVERA TRANSMISSORA DE ENERGIA S.A.,15/02/2029,"IPCA + 4,45%",6.9374,6.3745,6.7498,0.5078,6.2421,7.2577,890.631156,94.4818,651.58,,15/05/2027
PRAS11,PIRAPORA SOLAR HOLDING S.A. (*) (**),15/08/2034,"IPCA + 5,7656%",--,6.5689,6.907,0.4752,6.4318,7.3823,1034.200611,95.0591,1178.44,,15/08/2030
PRPO12,PIRAPORA II SOLAR HOLDING S.A. (*),15/12/2031,"IPCA + 4,22%",7.7708,7.413,7.5634,0.1151,7.4483,7.6786,1023.181148,88.8273,927.39,,15/08/2028
PRTE12,PARANAIBA TRANSMISSORA DE ENERGIA S.A.,15/03/2028,"IPCA + 6,9045%",6.8013,6.3494,6.5568,0.1284,6.4284,6.6852,657.411845,100.617,476.24,,15/08/2026
PTAZ11,PARINTINS AMAZONAS TRANSMISSORA DE ENERGIA S.A. (*),15/04/2046,"IPCA + 5,6904%",7.1241,6.7898,6.996,0.2803,6.7157,7.2765,1114.182492,89.1168,2300.36,,15/08/2040
QUAT12,ACUCAREIRA QUATA S/A (*) (**),15/11/2025,"IPCA + 7,2094%",--,6.2732,6.3922,0.0864,6.3058,6.4787,1303.474513,100.8446,277.03,0.1,15/05/2025
QUAT13,ACUCAREIRA QUATA S/A (*),15/07/2034,"IPCA + 7,8722%",7.3606,6.8633,7.1164,0.0975,7.019,7.214,1139.260624,103.2559,1154.62,,15/08/2030
RAHD11,RIO ALTO STL HOLDING I S.A (*),15/10/2040,"IPCA + 7,85%",--,8.9962,9.1224,0.0615,9.0609,9.184,1098.626223,93.3389,1451.72,,15/08/2032
RATL11,CONCESSIONARIA ROTA DO ATLANTICO S.A (*),15/12/2036,"IPCA + 7,1717%",7.9216,7.2587,7.7567,0.4103,7.3464,8.1672,1117.177687,96.7182,1535.61,,15/08/2032
RDOE18,CONCESSIONÁRIA DO RODOANEL OESTE S/A (*),15/04/2031,"IPCA + 5,95%",7.137,6.866,6.9926,0.1465,6.8461,7.1391,994.639032,95.5552,1166.25,0.1,15/08/2030
RDVE11,RDVE SUBHOLDING S.A. (*),15/04/2038,"IPCA + 7,0421%",7.2621,6.9854,7.1286,0.2354,6.8932,7.364,1288.34641,99.6156,1200.16,0.5,15/08/2030
RECV11,PETRORECONCAVO S.A. (*),15/05/2031,"IPCA + 7,3249%",7.6372,7.2084,7.5503,0.1804,7.3698,7.7308,1021.680594,99.0435,1153.57,,15/08/2030
RESA14,RAIZEN ENERGIA S/A,15/11/2029,"IPCA + 3,539%",6.9079,6.5216,6.6798,0.1524,6.5274,6.8322,1224.699382,89.3699,942.17,0.1,15/08/2028
RESA15,RAIZEN ENERGIA S/A,15/06/2030,"IPCA + 5,8%",6.91,6.4674,6.8296,0.209,6.6206,7.0388,1282.160937,96.1122,1029.37,,15/05/2029
RESA17,RAIZEN ENERGIA S/A (*) (**),15/03/2029,"IPCA + 5,9219%",6.9673,6.4456,6.7347,0.2048,6.5299,6.9396,1106.514765,97.0529,984.84,,15/05/2029
RESA27,RAIZEN ENERGIA S/A (*) (**),15/03/2032,"IPCA + 5,9645%",7.0377,6.489,6.6527,0.2725,6.3802,6.9254,1101.631749,96.6041,1341.57,,15/08/2030
RIGEA3,RGE SUL DISTRIBUIDORA DE ENERGIA S/A (*),15/05/2029,"IPCA + 5,9853%",6.7737,6.2971,6.5672,0.2283,6.3389,6.7956,1092.073381,98.036,912,,15/08/2028
RIPR22,RIO PARANA ENERGIA S/A (*),15/06/2031,"IPCA + 4,6279%",6.9191,6.64,6.6876,0.1311,6.5565,6.8188,1115.830927,90.7714,1244.91,0.35,15/08/2030
RIS412,AGUAS DO RIO 4 SPE S.A (*),15/01/2034,"IPCA + 6,9%",8.0914,7.7236,7.9164,0.176,7.7404,8.0925,10.074396,95.0047,1356.9,,15/08/2030
RIS414,AGUAS DO RIO 4 SPE S.A (*),15/09/2034,"IPCA + 7,3591%",8.0696,7.7966,7.8581,0.1769,7.6812,8.0351,0.990442,97.3308,1464.58,0.15,15/08/2032
RIS422,AGUAS DO RIO 4 SPE S.A (*),15/01/2042,"IPCA + 7,2%",8.3068,7.8392,8.1143,0.1271,7.9873,8.2415,9.838304,92.7267,2211.34,,15/05/2035
RIS424,AGUAS DO RIO 4 SPE S.A (*),15/09/2042,"IPCA + 7,692%",8.2753,8.0168,8.1473,0.1468,8.0005,8.2942,0.979494,96.249,2265.66,0.15,15/05/2035
RISP12,SPE SANEAMENTO RIO 1 S.A (*),15/01/2034,"IPCA + 6,9%",8.0715,7.7182,7.9075,0.1707,7.7368,8.0783,10.078871,95.0469,1357.03,,15/08/2030
RISP14,SPE SANEAMENTO RIO 1 S.A (*),15/09/2034,"IPCA + 7,3591%",8.1083,7.8227,7.898,0.1743,7.7237,8.0724,0.988316,97.1219,1463.91,0.1,15/08/2032
RISP22,SPE SANEAMENTO RIO 1 S.A (*),15/01/2042,"IPCA + 7,2%",8.3098,7.9156,8.1499,0.1222,8.0277,8.2721,9.809936,92.4593,2209.07,,15/05/2035
RISP24,SPE SANEAMENTO RIO 1 S.A (*),15/09/2042,"IPCA + 7,692%",8.2979,8.0487,8.185,0.1454,8.0396,8.3305,0.976433,95.9482,2263.11,0.05,15/05/2035
RMSA12,BRK AMBIENTAL - REGIAO METROPOLITANA DE MACEIO S.A. (*),15/06/2042,"IPCA + 7,6179%",7.9303,7.5248,7.6959,0.0892,7.6066,7.7852,1244.261992,99.3965,2103.27,,15/05/2035
RRRP13,3R PETROLEUM OLEO E GAS S.A. (*),15/10/2033,"IPCA + 8,4166%",8.112,7.7456,7.9157,0.1835,7.7322,8.0993,1102.664712,102.3118,1247.35,,15/08/2030
RSAN34,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),15/02/2028,"IPCA + 4,3854%",7.2926,6.9185,7.1072,0.1646,6.9426,7.272,1188.93384,95.5082,446.02,0.1,15/08/2026
RSAN44,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),15/02/2031,"IPCA + 4,833%",7.3626,6.9747,7.1641,0.1155,7.0486,7.2797,1165.376436,93.5729,750.69,,15/08/2028
RUMOA2,RUMO S/A,15/02/2029,"IPCA + 4,5%",6.8662,6.5219,6.7214,0.2341,6.4874,6.9556,1276.020902,93.6266,786.31,,15/08/2028
RUMOA3,RUMO S/A,15/10/2029,"IPCA + 3,9%",6.8572,6.5511,6.7122,0.2218,6.4903,6.9341,1253.78793,90.7185,913.99,,15/08/2028
RUMOA4,RUMO S/A,15/04/2030,"IPCA + 6,7961%",6.8198,6.452,6.6491,0.2195,6.4297,6.8687,1354.408562,100.5318,970.69,0.35,15/05/2029
RUMOA5,RUMO S/A (*) (**),15/12/2030,"IPCA + 3,6%",6.8306,6.3883,6.6188,0.1706,6.4482,6.7896,1105.117728,87.3659,1177.76,,15/08/2030
RUMOA6,RUMO S/A (*),15/06/2031,"IPCA + 4,4998%",6.7977,6.4998,6.7348,0.1874,6.5475,6.9223,1103.24119,89.9938,1248.26,,15/08/2030
RUMOA7,RUMO S/A (*),15/08/2029,"IPCA + 5,76%",--,--,6.8613,0.0885,6.7727,6.9499,1004.478848,95.6605,1077.21,,15/05/2029
RUMOB1,RUMO MALHA NORTE S/A,15/02/2026,"IPCA + 4,675%",--,--,5.9793,0.2392,5.74,6.2186,487.262694,98.9168,221.37,,15/05/2025
RUMOB3,RUMO S/A,15/10/2029,IPCA + 4%,7.0141,6.6902,6.8751,0.2348,6.6403,7.11,1227.706444,90.4668,920.97,,15/08/2028
RUMOB5,RUMO S/A (*) (**),15/12/2035,IPCA + 4%,6.9024,6.4743,6.6107,0.1226,6.4881,6.7335,1032.206069,81.5145,2044.87,,15/05/2035
RUMOB6,RUMO S/A (*),15/06/2036,"IPCA + 4,5404%",6.8462,6.4966,6.6214,0.1864,6.435,6.8078,1039.915027,84.819,2074.49,,15/05/2035
RUMOB7,RUMO S/A (*),15/05/2033,"IPCA + 6,183%",6.8832,6.4871,6.6892,0.0878,6.6014,6.7771,1033.668703,96.8873,1670.73,,15/05/2033
SABP12,RIO+ SANEAMENTO BL3 S.A (*),15/11/2043,"IPCA + 7,3274%",8.0355,7.6008,7.7033,0.1528,7.5505,7.8563,1064.451237,97.0123,2176.96,0.45,15/05/2035
SAELA1,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,15/01/2030,"IPCA + 6,0123%",7.0319,6.7112,6.8242,0.1219,6.7023,6.9463,1111.596372,96.8712,1048.28,,15/05/2029
SAELA3,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,15/04/2031,"IPCA + 6,1581%",6.9546,6.6391,6.8228,0.0698,6.753,6.8927,1003.067493,96.7259,1340.8,,15/08/2030
SAELB3,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,15/04/2039,"IPCA + 6,4045%",6.9467,6.6452,6.8398,0.0587,6.7811,6.8986,1000.554228,96.3957,2253.69,,15/05/2035
SAIP11,SALUS INFRAESTRUTURA PORTUARIA S/A,15/10/2024,"IPCA + 6,7879%",--,--,--,--,--,--,N/D,N/D,N/D,,
SAPR10,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR,15/03/2027,"IPCA + 4,657%",6.78,6.2822,6.5533,0.214,6.3392,6.7674,12523.435062,95.8792,590.19,,15/05/2027
SAPRA2,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/03/2029,"IPCA + 4,2474%",7.1039,6.7741,6.9406,0.1327,6.8079,7.0734,1116.123971,90.112,1025.74,,15/05/2029
SAPRA3,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/03/2031,"IPCA + 4,492%",--,--,6.8713,0.079,6.7924,6.9504,1091.281165,88.1022,1409.87,,15/08/2030
SAPRB3,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/01/2032,"IPCA + 5,8935%",7.0345,6.6148,6.7376,0.2116,6.5261,6.9493,1094.364895,95.3907,1492.88,,15/08/2032
SAVI13,SANTA VITÓRIA DO PALMAR ENERGIAS RENOVÁVEIS S.A.,15/09/2031,"IPCA + 5,9548%",--,--,7.2114,0.261,6.9504,7.4725,647.801447,95.3971,1001.58,,15/05/2029
SBSPB6,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/07/2027,"IPCA + 4,65%",6.778,6.4083,6.6817,0.1999,6.4818,6.8818,1255.325651,95.0186,669.17,,15/05/2027
SBSPC2,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,15/02/2025,IPCA + 6%,6.5313,5.6004,6.2093,0.3499,5.8594,6.5594,732.207726,99.921,101,,
SBSPC4,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,15/07/2026,"IPCA + 3,2%",6.7983,6.3895,6.6055,0.1801,6.4254,6.7856,1270.450779,94.427,444.96,,15/08/2026
