Código,Nome,Repac./ Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Min.,Intervalo Indicativo Máx.,PU,% Pu Par,Duration,% Reune,Referência NTN-B
ENAT14,ENAUTA PARTICIPACOES S.A. (*),15/06/2030,"IPCA + 8,056%",8.1065,7.7103,7.9029,0.1274,7.7755,8.0305,1035.458671,100.6517,1155.04,,15/08/2030
ENAT24,ENAUTA PARTICIPACOES S.A. (*),15/06/2034,"IPCA + 8,2674%",8.2027,7.8517,8.0043,0.1764,7.8278,8.1808,1045.071547,101.5317,1577.26,,15/08/2032
ENAT33,ENAUTA PARTICIPACOES S.A. (*),15/06/2034,"IPCA + 8,262%",8.2169,7.8637,7.9857,0.1983,7.7874,8.1841,1047.164424,101.6084,1576.43,0.5,15/08/2032
ENERA1,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,15/02/2031,"IPCA + 6,1076%",6.8206,6.3868,6.6672,0.1119,6.5554,6.7792,1007.9234,97.4234,1248.69,,15/08/2030
ENEV13,ENEVA S.A.,15/12/2027,"IPCA + 4,2259%",6.8341,6.3543,6.6217,0.2364,6.3854,6.8582,1278.397241,95.3845,521.87,,15/08/2026
ENEV15,ENEVA S.A.,15/06/2030,"IPCA + 5,5%",6.8006,6.5365,6.7027,0.0697,6.633,6.7725,1272.766626,95.454,1031.5,,15/05/2029
ENEV16,ENEVA S.A.,15/09/2030,"IPCA + 4,127%",7.0271,6.7602,6.8664,0.154,6.7124,7.0206,1158.036809,89.0235,1122.59,,15/05/2029
ENEV18,ENEVA S.A. (*),15/07/2032,"IPCA + 6,5254%",6.9562,6.6295,6.7749,0.1346,6.6402,6.9096,1083.405526,98.7253,1380.56,,15/08/2030
ENEV19,ENEVA S.A. (*),15/09/2032,"IPCA + 6,9%",6.9852,6.6017,6.7691,0.1666,6.6026,6.9358,1103.937751,100.6895,1414.04,,15/08/2030
ENEV26,ENEVA S.A.,15/09/2035,"IPCA + 4,5034%",7.0042,6.763,6.8541,0.1183,6.7358,6.9724,1089.103833,83.7135,1986.67,,15/05/2035
ENEV28,ENEVA S.A. (*),15/07/2037,"IPCA + 6,5891%",7.03,6.7325,6.8766,0.0896,6.787,6.9662,1073.44853,97.8054,2070.24,,15/05/2035
ENEV29,ENEVA S.A. (*),15/09/2037,IPCA + 7%,7.0235,6.6749,6.8186,0.1579,6.6606,6.9766,1111.947598,101.4167,2092.96,,15/05/2035
ENEV32,ENEVA S.A.,15/05/2029,"IPCA + 5,05%",6.9003,6.6244,6.7439,0.1674,6.5766,6.9114,1295.800912,94.929,817.31,,15/08/2028
ENEV39,ENEVA S.A. (*),15/09/2042,"IPCA + 7,15%",7.1231,6.6513,6.917,0.0501,6.8669,6.9672,1121.715442,102.3025,2646.22,,15/08/2040
ENEVA0,ENEVA S.A. (*),15/04/2034,"IPCA + 6,5643%",7.0174,6.67,6.8115,0.0576,6.7539,6.8691,1023.452681,98.5094,1630.94,,15/08/2032
ENEVB0,ENEVA S.A. (*),15/04/2039,"IPCA + 6,6737%",6.9518,6.6592,6.7945,0.0652,6.7292,6.8598,1028.966215,98.9997,2234.97,0.15,15/05/2035
ENGI29,ENERGISA S/A,15/10/2024,"IPCA + 4,711%",6.6201,5.5085,6.0398,0.28,5.7597,6.3199,1496.180881,99.94,12,,
ENGI39,ENERGISA S/A,15/10/2027,"IPCA + 5,1074%",6.9458,6.5351,6.8104,0.0827,6.7277,6.8932,1437.661952,95.6861,690.18,,15/05/2027
ENGIA1,ENERGISA S/A,15/04/2026,"IPCA + 4,6249%",6.784,6.3352,6.5596,0.1643,6.3952,6.724,1335.121346,97.3048,375.66,0.15,15/08/2026
ENGIA4,ENERGISA S/A,15/10/2027,"IPCA + 4,2297%",6.906,6.6213,6.729,0.2051,6.5239,6.9342,1230.548606,93.5456,708.3,,15/05/2027
ENGIA5,ENERGISA S/A,15/10/2031,"IPCA + 6,0872%",6.856,6.5192,6.7052,0.091,6.6142,6.7963,1165.37024,97.1565,1248.78,,15/08/2030
ENGIA6,ENERGISA S/A,15/04/2029,"IPCA + 6,1566%",6.954,6.5898,6.722,0.0927,6.6293,6.8148,1108.350118,98.359,784.06,,15/08/2028
ENGIA9,ENERGISA S/A,15/09/2030,"IPCA + 6,1666%",6.8618,6.4226,6.6565,0.1397,6.5168,6.7963,1021.334295,97.8672,1178.73,,15/08/2030
ENGIB0,ENERGISA S/A,15/04/2031,"IPCA + 6,1581%",6.8704,6.4473,6.6554,0.0451,6.6103,6.7005,1013.158082,97.5441,1338.4,,15/08/2030
ENGIB4,ENERGISA S/A,15/10/2030,"IPCA + 4,4744%",6.9643,6.6267,6.786,0.1183,6.6677,6.9044,1195.393675,90.7743,1108.44,,15/05/2029
ENGIB6,ENERGISA S/A,15/04/2032,"IPCA + 6,277%",6.8403,6.4904,6.6452,0.0866,6.5586,6.7319,1107.058704,98.1927,1326.94,,15/08/2030
ENGIB9,ENERGISA S/A,15/09/2033,"IPCA + 6,4526%",6.8538,6.5283,6.6895,0.067,6.6224,6.7566,1029.161015,98.6077,1587.65,,15/08/2032
ENGIC0,ENERGISA S/A,15/04/2039,"IPCA + 6,4045%",6.9279,6.5832,6.7589,0.0519,6.707,6.8109,1009.051493,97.0567,2254.21,,15/05/2035
ENJG21,COMPANHIA ENERGÉTICA JAGUARA,15/06/2027,"IPCA + 6,4962%",6.7265,6.3866,6.5684,0.2893,6.2791,6.8578,903.250161,99.9073,344.89,,15/08/2026
ENMI21,COMPANHIA ENERGÉTICA MIRANDA,15/06/2027,"IPCA + 6,4962%",6.7021,6.2132,6.5044,0.102,6.4024,6.6065,996.435187,99.9892,354.03,,15/08/2026
ENMTA3,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/10/2027,"IPCA + 4,2297%",6.8643,6.4394,6.5949,0.1731,6.4218,6.768,1234.905201,93.8768,708.44,,15/05/2027
ENMTA4,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/10/2031,"IPCA + 6,0872%",6.8257,6.5062,6.64,0.1374,6.5026,6.7775,1168.906182,97.4513,1249.36,,15/08/2030
ENMTA5,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/04/2029,"IPCA + 6,1566%",6.8696,6.4645,6.6959,0.1177,6.5782,6.8138,1109.193953,98.4339,784.14,,15/08/2028
ENMTA7,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/02/2031,"IPCA + 6,1076%",6.8364,6.4579,6.6986,0.0678,6.6308,6.7665,1006.454595,97.2815,1248.48,,15/08/2030
ENMTB3,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/10/2030,"IPCA + 4,4744%",6.9473,6.6324,6.7911,0.15,6.6411,6.9412,1195.14259,90.7552,1108.41,,15/05/2029
ENMTB5,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/04/2032,"IPCA + 6,277%",6.8424,6.4999,6.6717,0.1075,6.5642,6.7792,1105.611457,98.0643,1326.65,,15/08/2030
ENSEA1,ENERGISA SERGIPE - DIST.DE ENERGIA S/A,15/07/2027,"IPCA + 5,736%",6.9792,6.5449,6.7525,0.1944,6.5582,6.947,1120.700404,97.5665,648.49,,15/05/2027
ENTV12,ENTREVIAS CONCESSIONARIA DE RODOVIAS S.A (*) (**),15/12/2030,"IPCA + 7,75%",7.1218,6.8264,6.9824,0.0572,6.9252,7.0397,1374.761937,102.6264,916.46,0.05,15/08/2028
EQMAA0,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*),15/12/2031,"IPCA + 6,3%",6.9204,6.6524,6.7727,0.0831,6.6896,6.8559,1029.934732,97.7599,1284.61,0.05,15/08/2030
EQSP11,EQUATORIAL TRANSMISSORA 3 SPE S.A.,15/01/2033,"IPCA + 4,8%",7.0838,6.7761,6.8886,0.249,6.6395,7.1377,1090.165077,92.4101,994.15,,15/05/2029
EQSP21,EQUATORIAL TRANSMISSORA 3 SPE S.A.,15/01/2034,"IPCA + 4,65%",6.9915,6.5642,6.6981,0.2146,6.4835,6.9128,1067.593444,92.4915,996.01,,15/05/2029
EQTC11,EQUATORIAL TRANSMISSORA 5 SPE S.A.,15/04/2039,"IPCA + 4,85%",6.9929,6.3954,6.6592,0.226,6.4331,6.8853,1198.872166,88.4,1774.19,,15/05/2033
EQTN11,EQUATORIAL TRANSMISSORA 2 SPE S/A,15/01/2033,"IPCA + 4,85%",7.2412,6.6516,6.8686,0.1829,6.6857,7.0515,1150.165281,93.0607,936.78,,15/08/2028
EQTR11,EQUATORIAL TRANSMISSORA 8 SPE S.A.,15/04/2039,"IPCA + 4,85%",7.1266,6.7985,6.8976,0.1702,6.7274,7.0679,1180.231678,87.0255,1763.26,,15/05/2033
EQTR21,EQUATORIAL TRANSMISSORA 8 SPE S.A.,15/04/2039,"IPCA + 4,85%",7.0768,6.7533,6.9156,0.129,6.7866,7.0447,1178.842382,86.9231,1762.43,,15/05/2033
EQTS11,EQUATORIAL TRANSMISSORA 1 SPE S.A,15/01/2033,"IPCA + 4,85%",7.0699,6.4812,6.8067,0.0753,6.7314,6.8821,1128.762141,93.1093,959.62,,15/05/2029
EQUA11,EQUATORIAL TRANSMISSAO S.A (*),15/03/2036,"IPCA + 4,9173%",6.9432,6.5383,6.697,0.0583,6.6386,6.7554,1138.046382,92.0899,1211.63,,15/08/2030
ERDV17,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A,15/06/2025,"IPCA + 7,4438%",7.6373,6.708,7.2896,0.6974,6.5922,7.9872,710.706294,100.1009,177,,15/05/2025
ERDV36,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A,15/11/2024,IPCA + 6%,--,--,7.3007,0.7672,6.5335,8.0679,748.871465,99.8308,35,,
ERDV38,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A,15/04/2026,"IPCA + 5,5031%",--,--,6.6882,0.4245,6.2637,7.1128,1358.504275,98.8779,254.23,,15/05/2025
ERDVA4,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/06/2031,"IPCA + 6,8233%",7.0168,6.6235,6.8484,0.0883,6.76,6.9368,1022.729671,99.8736,1356.37,,15/08/2030
ERDVB4,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/06/2034,"IPCA + 7,1117%",7.1353,6.7645,6.9318,0.0571,6.8746,6.989,1036.025699,101.1017,1644.38,0.1,15/05/2033
ERDVC3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2033,"IPCA + 6,8285%",7.1459,6.7731,6.9771,0.14,6.8372,7.1172,1063.380199,99.1545,1538.05,,15/08/2032
ERDVC4,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/06/2039,"IPCA + 7,3108%",7.3051,6.9554,7.0988,0.156,6.9428,7.2549,1043.144668,101.7477,2213.8,0.1,15/05/2035
ESAM14,EMPRESA DE ENERGIA SÃO MANOEL S/A,15/06/2033,"IPCA + 7,3129%",7.0807,6.6778,6.8233,0.2838,6.5396,7.1072,900.804852,101.7705,970.85,,15/05/2029
ESULA1,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,15/09/2025,"IPCA + 5,0797%",5.8985,5.4949,5.7647,0.1782,5.5864,5.943,455.600197,99.3883,237.95,,15/05/2025
ESULA6,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,15/10/2031,"IPCA + 6,0872%",6.8829,6.5897,6.7172,0.1233,6.594,6.8406,1164.721035,97.1023,1248.67,,15/08/2030
ETAP22,ETAP EMPRESA TRANSMISSORA AGRESTE POTIGUAR S.A. (*) (**),15/09/2025,"IPCA + 6,1675%",5.8756,5.2627,5.5324,0.3586,5.1738,5.891,695.259929,100.5667,237.35,,15/05/2025
ETBA12,ETB - EMPRESA DE TRANSMISSAO BAIANA S.A. (*) (**),15/02/2029,"IPCA + 5,3382%",6.8921,6.2941,6.5859,0.254,6.3319,6.84,1223.646714,96.4788,764.11,,15/08/2028
ETEN11,ENERGISA TRANSMISSAO DE ENERGIA S.A,15/12/2025,"IPCA + 4,9238%",5.7403,5.3745,5.5779,0.1868,5.3911,5.7648,1379.167021,99.2726,296,,15/05/2025
ETEN12,ENERGISA TRANSMISSAO DE ENERGIA S.A,15/10/2027,"IPCA + 4,2297%",6.9644,6.7126,6.7947,0.0961,6.6987,6.8909,1228.422075,93.3839,708.23,,15/05/2027
ETEN21,ENERGISA TRANSMISSAO DE ENERGIA S.A,15/12/2028,"IPCA + 5,141%",6.8441,6.4196,6.7234,0.0569,6.6666,6.7804,1330.731208,95.728,734.55,,15/05/2027
ETEN22,ENERGISA TRANSMISSAO DE ENERGIA S.A,15/10/2030,"IPCA + 4,4744%",6.9082,6.5696,6.7363,0.1413,6.595,6.8777,1197.844229,90.9603,1108.7,,15/05/2029
ETEN31,ENERGISA TRANSMISSAO DE ENERGIA S.A,15/12/2025,"IPCA + 4,9761%",5.931,5.5315,5.8047,0.2361,5.5686,6.0408,1410.126147,99.0898,293.01,,15/05/2025
ETSP12,EQUATORIAL TRANSMISSORA 7 SPE S.A.,15/04/2039,"IPCA + 4,85%",7.2558,6.9161,7.0415,0.1739,6.8675,7.2155,1169.195094,86.2117,1756.68,,15/05/2033
EUBE11,ENGIE SOLUCOES CIDADES INTELIGENTES E INFRAESTRUTURA DE UBERLANDIA S.A (*),15/01/2034,"IPCA + 6,4449%",6.7942,6.4288,6.6134,0.2202,6.3931,6.8337,947.616876,99.3341,1063.04,,15/05/2029
EXTZ11,EXTREMOZ TRANSMISSORA DO NORDESTE ETN S.A. (*) (**),15/01/2029,"IPCA + 7,0291%",6.9041,6.3388,6.6168,0.1548,6.4619,6.7717,754.051995,100.9502,618.27,,15/05/2027
FBRI13,FIBRASIL INFRAESTRUTURA FIBRA OTICA S.A. (*),15/04/2034,"IPCA + 7,3609%",7.4762,7.1249,7.2832,0.1637,7.1195,7.447,1045.850395,100.4146,1440.65,,15/08/2032
FGEN13,FERREIRA GOMES ENERGIA S/A,15/12/2027,"IPCA + 6,4686%",6.9292,6.2837,6.5581,0.2084,6.3497,6.7666,1077.76825,99.8668,399.7,0.1,15/08/2026
FLCLA0,ENERGISA M.GERAIS DITRIB.DE ENERGIA S/A,15/09/2025,"IPCA + 5,0797%",5.79,5.205,5.4945,0.0842,5.4103,5.5788,456.702009,99.6287,237.95,,15/05/2025
FURN21,FURNAS CENTRAIS ELETRICAS S/A,15/11/2029,"IPCA + 4,08%",6.9029,6.4616,6.6861,0.0528,6.6333,6.739,1231.30418,92.6625,771.5,0.05,15/08/2028
GASC15,RUMO MALHA PAULISTA S/A (*) (**),15/03/2034,"IPCA + 5,797%",6.7133,6.4298,6.5898,0.081,6.5088,6.6709,964.873813,94.6551,1845.71,,15/05/2035
GASC16,RUMO MALHA PAULISTA S/A (*),15/06/2034,"IPCA + 6,4186%",6.7221,6.3936,6.5839,0.0989,6.485,6.6829,1012.296755,98.882,1823.31,,15/05/2035
GASC17,RUMO MALHA PAULISTA S/A (*),15/08/2036,"IPCA + 6,047%",6.7048,6.4306,6.5785,0.067,6.5115,6.6456,965.833415,95.9335,2083.36,,15/05/2035
GASC22,RUMO MALHA PAULISTA S/A (*),15/06/2031,"IPCA + 4,52%",6.6933,6.2968,6.4711,0.1886,6.2825,6.6598,1135.078381,91.2229,1245.39,,15/08/2030
GASC23,RUMO MALHA PAULISTA S/A (*),15/10/2033,"IPCA + 5,7283%",6.7441,6.5214,6.5935,0.1134,6.48,6.707,1135.090514,94.4872,1744.16,,15/05/2033
GASC25,RUMO MALHA PAULISTA S/A (*) (**),15/03/2039,"IPCA + 5,9284%",6.7187,6.3283,6.5394,0.0436,6.4958,6.583,965.926864,94.7542,2345.29,,15/08/2040
GASC26,RUMO MALHA PAULISTA S/A (*),15/06/2039,"IPCA + 6,5318%",6.681,6.3362,6.5315,0.0387,6.4929,6.5703,1024.057515,100.0026,2295.84,,15/08/2040
GASC27,RUMO MALHA PAULISTA S/A (*),15/08/2036,"IPCA + 6,047%",6.7087,6.4504,6.6569,0.0184,6.6386,6.6754,959.98347,95.3525,2080.64,,15/05/2035
GASP16,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/10/2024,"IPCA + 4,3338%",6.1585,5.4623,5.8044,0.3254,5.4789,6.1299,1490.651377,99.9334,12,,
GASP19,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/08/2031,"IPCA + 5,1216%",--,--,6.5491,0.0884,6.4607,6.6377,1119.087583,93.398,1271.19,,15/08/2030
GASP29,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/08/2036,"IPCA + 5,2164%",6.8184,6.5965,6.7698,0.1661,6.6037,6.936,1061.547727,88.5859,2060.03,,15/05/2035
GASP34,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/12/2025,"IPCA + 7,357%",5.7427,5.3401,5.4602,0.1034,5.3568,5.5637,1116.094395,101.2202,172,,15/05/2025
GBSP11,GBS PARTICIPACOES S.A. (*),15/03/2044,"IPCA + 7,2731%",--,6.927,7.2717,0.2481,7.0236,7.5198,1088.393012,100.011,2115.48,,15/05/2035
GEPA28,RIO PARANAPANEMA ENERGIA S/A (*) (**),15/03/2025,"IPCA + 5,5%",6.9946,6.3802,6.6363,0.5268,6.1095,7.1632,721.900464,99.5123,115,,
GRRB24,AGUAS GUARIROBA S/A (*) (**),15/07/2029,"IPCA + 4,4%",8.9512,8.5051,8.6919,0.1514,8.5405,8.8434,11778.517923,87.1927,852.48,,15/08/2028
GSTS14,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*),15/05/2032,"IPCA + 6,5163%",7.0714,6.8141,6.939,0.05,6.889,6.9891,1094.066006,97.917,1337.07,,15/08/2030
GSTS24,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*),15/05/2037,"IPCA + 6,8516%",7.3063,6.8241,7.0529,0.0966,6.9564,7.1496,1103.034144,98.6015,1882.27,,15/05/2035
HARG11,HOLDING DO ARAGUAIA S.A. (*),15/10/2036,"IPCA + 6,6647%",7.1513,6.8274,6.9469,0.0878,6.8591,7.0348,1190.826465,98.5094,1427.45,0.15,15/08/2032
HBSA11,HIDROVIAS DO BRASIL S.A. (*),15/10/2028,"IPCA + 6,0029%",7.3174,6.9864,7.2098,0.3248,6.8851,7.5347,1143.822594,96.0761,889.35,,15/08/2028
HBSA21,HIDROVIAS DO BRASIL S.A. (*),15/10/2031,"IPCA + 6,0444%",7.2511,6.7817,7.055,0.3044,6.7506,7.3595,1135.971269,95.3993,1246.86,,15/08/2030
HVSP11,HELIO VALGAS SOLAR PARTICIPACOES S.A. (*),15/06/2038,"IPCA + 8,2561%",7.0828,6.5538,6.891,0.0679,6.8231,6.9591,1348.1278,107.3958,1439.98,0.05,15/08/2032
HZTC14,ORIZON MEIO AMBIENTE S.A. (*),15/11/2035,"IPCA + 6,7592%",7.5299,6.985,7.2082,0.2418,6.9664,7.4501,1129.828065,97.9725,1224.84,,15/08/2030
IBPB11,SERRA DE IBIAPABA TRANSMISSORA DE ENERGIA S.A. (*) (**),15/11/2040,"IPCA + 5,9%",7.1523,6.7336,6.9436,0.2933,6.6502,7.237,1175.81772,93.5084,1699.57,,15/05/2033
IEMD12,INTERLIGAÇÃO ELÉTRICA DO MADEIRA S/A,18/03/2025,"IPCA + 5,5%",6.1687,5.2652,5.5477,0.6094,4.9383,6.1572,8544.340413,99.9792,116,,
IGSN15,IGUA SANEAMENTO S.A,15/07/2034,"IPCA + 6,1%",8.3823,7.9247,8.1281,0.0678,8.0603,8.196,1140.630664,91.5818,1150.93,,15/08/2030
IRJS14,IGUA RIO DE JANEIRO S.A. (*),15/05/2043,"IPCA + 8,2%",8.3493,7.9994,8.1642,0.0939,8.0702,8.2582,1160.626976,100.2813,2140.44,0.05,15/05/2035
IRJS15,IGUA RIO DE JANEIRO S.A. (*),15/02/2044,"IPCA + 7,1303%",8.333,8.0365,8.1693,0.076,8.0933,8.2454,965.425887,91.6918,2240.72,0.15,15/05/2035
ITGT11,INTEGRACAO TRANSMISSORA DE ENERGIA S.A.,15/10/2025,"IPCA + 5,4174%",--,6.0027,6.204,0.1098,6.0943,6.3139,956.880546,99.6148,130.58,,15/05/2025
ITPO14,ITAPOA TERMINAIS PORTUÁRIOS S/A (*),15/11/2036,"IPCA + 6,2878%",7.1407,6.8038,6.9839,0.0699,6.914,7.0538,1305.041621,95.8696,1619.41,,15/08/2032
IVIAA0,CONC. RODOV. INTERI. PAULISTA S/A (*),15/05/2038,"IPCA + 6,8672%",7.1185,6.7936,6.9482,0.0638,6.8844,7.012,1021.781291,99.4768,1743.43,0.15,15/05/2033
JALL11,JALLES MACHADO S.A.,15/12/2028,"IPCA + 5,5923%",7.141,6.6925,6.9495,0.3276,6.6219,7.2772,1107.817744,95.3489,937.98,,15/08/2028
JALL13,JALLES MACHADO S.A.,15/09/2032,"IPCA + 6,4876%",7.0075,6.6317,6.7814,0.0988,6.6825,6.8803,1079.073865,98.5443,1339.76,0.05,15/08/2030
JALL14,JALLES MACHADO S.A. (*),15/10/2030,"IPCA + 7,1163%",6.9852,6.6007,6.9651,0.5105,6.4547,7.4757,1081.169812,100.6874,1222.77,,15/08/2030
JALL15,JALLES MACHADO S.A. (*),15/05/2034,"IPCA + 6,6074%",6.9871,6.5922,6.8252,0.2504,6.5748,7.0756,1016.927137,98.6727,1647.69,,15/05/2033
JALL21,JALLES MACHADO S.A.,15/12/2031,"IPCA + 5,8041%",7.0481,6.6448,6.8148,0.1238,6.691,6.9387,1106.793714,95.2047,1298.12,,15/08/2030
JALL24,JALLES MACHADO S.A. (*),17/10/2033,"IPCA + 7,234%",7.1026,6.5875,6.9498,0.5333,6.4165,7.4832,1091.680845,101.6144,1523.37,,15/08/2032
JSMLB5,SIMPAR S.A. (*),15/09/2031,"IPCA + 7,9677%",9.6827,8.965,9.4163,0.133,9.2833,9.5494,1126.668744,93.8043,1203.41,,15/08/2030
JTEE11,JANAUBA TRANSMISSORA DE ENERGIA ELETRICA  S/A (*) (**),15/07/2033,"IPCA + 4,5%",6.8116,6.3114,6.5613,0.1555,6.4058,6.7169,999.526354,92.0496,1053.22,,15/05/2029
JTEE12,JANAUBA TRANSMISSORA DE ENERGIA ELETRICA  S/A (*),15/12/2044,"IPCA + 4,8295%",6.8,6.1522,6.4652,0.3822,6.0829,6.8475,1327.709977,88.0278,2013.86,,15/05/2035
KLBNA5,KLABIN S/A (*),15/08/2039,"IPCA + 6,05%",6.6345,6.336,6.4264,0.0212,6.4052,6.4478,974.375033,96.695,2379.98,0.05,15/08/2040
LCAMD1,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,15/09/2031,"IPCA + 6,5119%",8.8026,8.3492,8.5939,0.0968,8.4971,8.6908,1077.964166,90.8393,1242.78,0.15,15/08/2030
LCAMD3,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),15/04/2029,"IPCA + 7,2101%",8.9529,8.0669,8.4994,0.279,8.2204,8.7785,1084.136095,95.5577,955.19,0.1,15/05/2029
LGEN11,LAGOA 1 ENERGIA RENOVAVEL S.A.,15/03/2029,"IPCA + 7,3287%",6.8101,6.1768,6.4679,0.1363,6.3316,6.6043,1093.172975,101.7298,538.01,,15/05/2027
LORTA7,LOCALIZA RENT A CAR,15/03/2031,"IPCA + 5,4702%",8.7935,8.2515,8.5173,0.0709,8.4464,8.5882,1068.863304,86.5118,1272.15,,15/08/2030
LTTE15,LINHAS DE TAUBATE TRANS.DE ENERGIA S/A (*) (**),15/10/2038,"IPCA + 5,09%",6.9275,6.5911,6.7273,0.1133,6.614,6.8407,1180.591146,91.6084,1395.52,,15/08/2030
MEZ511,MEZ 5 ENERGIA S.A.,15/01/2046,"IPCA + 7,0657%",7.6501,6.9873,7.4471,0.3311,7.116,7.7783,1263.068303,97.2282,1977.83,,15/05/2035
MGSP12,EDP TRANSMISSAO SP-MG S.A.,15/07/2039,"IPCA + 4,45%",6.9412,6.5257,6.7154,0.072,6.6434,6.7875,1206.750196,87.2466,1555.23,,15/08/2032
MNAU13,MANAUS AMBIENTAL S/A,15/06/2025,"IPCA + 6,25%",6.0218,5.6811,5.9591,0.2595,5.6996,6.2187,1337.71264,100.1887,173.27,,15/05/2025
MOVI18,MOVIDA PARTICIPACOES S/A (*),15/06/2029,"IPCA + 8,0525%",--,--,9.9448,0.2297,9.715,10.1746,1037.086845,93.4634,976.98,,15/05/2029
MOVI37,MOVIDA PARTICIPACOES S/A (*),15/09/2031,"IPCA + 7,6366%",--,8.6156,9.0019,0.1376,8.8643,9.1396,1118.719567,94.0832,1213.86,,15/08/2030
MRSAA1,MRS LOGÍSTICA S/A (*),15/09/2033,"IPCA + 6,2414%",6.6446,6.393,6.5254,0.0591,6.4663,6.5847,1024.731825,98.1567,1753.56,,15/05/2033
MRSAB1,MRS LOGÍSTICA S/A (*),15/09/2035,"IPCA + 6,3439%",6.6795,6.311,6.5125,0.095,6.4175,6.6077,1031.683009,98.8191,1887.48,,15/05/2035
MRSAC1,MRS LOGÍSTICA S/A (*),15/09/2038,"IPCA + 6,4496%",6.7579,6.4115,6.5938,0.0613,6.5325,6.6552,1031.486521,98.7968,2249.96,,15/05/2035
MRSL27,MRS LOGÍSTICA S/A,15/02/2025,"IPCA + 6,4277%",6.0388,5.4808,5.7531,0.1489,5.6042,5.9021,590.079573,100.2451,97,,
MSGT12,MATA DE SANTA GENEBRA TRANSMISSÃO S/A,15/11/2030,"IPCA + 4,95%",6.915,6.3196,6.6075,0.2449,6.3626,6.8525,953.947264,95.3797,755.01,,15/08/2028
MSGT13,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*) (**),15/11/2031,"IPCA + 7,0605%",9.0621,8.5973,8.9227,0.0957,8.827,9.0185,1004.268799,93.7674,930.33,,15/08/2028
MSGT23,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*),15/11/2037,"IPCA + 6,0762%",6.8904,6.5486,6.7036,0.2125,6.4911,6.9162,1089.68234,95.8186,1813.15,,15/05/2033
MSGT33,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*),15/11/2041,"IPCA + 6,2339%",6.9619,6.5146,6.7725,0.1056,6.6669,6.8782,1066.569625,95.6118,2215.26,,15/05/2035
MTRJ19,CONCESSÃO METROVIÁRIA DO R. JANEIRO S/A (*),15/12/2031,"IPCA + 7,0857%",7.6374,7.2234,7.4527,0.127,7.3257,7.5799,1303.425864,98.8095,880.21,0.05,15/08/2028
MVLV16,MOVIDA LOCACAO DE VEICULOS S.A. (*) (**),15/06/2028,"IPCA + 7,1702%",9.8313,--,9.3679,1.1619,8.206,10.5299,1448.485248,92.7824,930,,15/08/2028
NCEN11,NC ENERGIA S/A,15/12/2025,"IPCA + 7,891%",--,--,--,--,--,--,N/D,N/D,N/D,,15/05/2025
NEOE16,NEOENERGIA S/A,15/06/2029,"IPCA + 4,07%",6.7977,6.4436,6.6196,0.204,6.4156,6.8237,1246.231625,92.0254,862.04,,15/08/2028
NEOE26,NEOENERGIA S/A,15/06/2033,"IPCA + 4,22%",6.6964,6.362,6.5138,0.1462,6.3676,6.6601,1013.607098,91.4418,1018.18,,15/05/2029
NRTB11,NORTE BRASIL TRANSMISSORA DE ENERGIA S/A,15/09/2026,"IPCA + 7,15%",5.8548,5.4784,5.8072,0.2723,5.5349,6.0796,581.222174,101.4705,292.18,,15/05/2025
NRTB21,NORTE BRASIL TRANSMISSORA DE ENERGIA S/A,15/09/2026,"IPCA + 7,15%",6.0002,5.5921,5.9002,0.2412,5.659,6.1416,689.482523,101.3672,292.11,,15/05/2025
