Código,Nome,Repac./ Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Min.,Intervalo Indicativo Máx.,PU,% Pu Par,Duration,% Reune,Referência NTN-B
FLCLA0,ENERGISA M.GERAIS DITRIB.DE ENERGIA S/A,15/09/2025,"IPCA + 5,0797%",6.1191,5.549,5.7765,0.0751,5.7014,5.8517,455.301197,99.3726,239.95,,15/05/2025
FURN21,FURNAS CENTRAIS ELETRICAS S/A,15/11/2029,"IPCA + 4,08%",6.8458,6.4189,6.6274,0.0936,6.5338,6.7211,1232.622935,92.801,773.72,0.35,15/08/2028
GASC15,RUMO MALHA PAULISTA S/A (*) (**),15/03/2034,"IPCA + 5,797%",6.71,6.4626,6.5747,0.0433,6.5313,6.6181,965.285845,94.7479,1848.04,,15/05/2035
GASC16,RUMO MALHA PAULISTA S/A (*),15/06/2034,"IPCA + 6,4186%",6.7098,6.4079,6.5396,0.0894,6.4502,6.6291,1014.729793,99.1791,1826.41,,15/05/2035
GASC17,RUMO MALHA PAULISTA S/A,15/08/2036,"IPCA + 6,047%",6.6862,6.4189,6.5282,0.1283,6.4,6.6566,969.023023,96.3054,2087.11,,15/05/2035
GASC22,RUMO MALHA PAULISTA S/A (*),15/06/2031,"IPCA + 4,52%",6.6798,6.2721,6.5502,0.2188,6.3314,6.7691,1130.232399,90.8749,1246.88,,15/08/2030
GASC23,RUMO MALHA PAULISTA S/A (*),15/10/2033,"IPCA + 5,7283%",6.7412,6.4674,6.5991,0.0543,6.5448,6.6535,1133.982945,94.4467,1746.04,,15/05/2033
GASC25,RUMO MALHA PAULISTA S/A (*) (**),15/03/2039,"IPCA + 5,9284%",6.6984,6.4136,6.5312,0.071,6.4603,6.6023,966.031988,94.8179,2347.71,,15/08/2040
GASC26,RUMO MALHA PAULISTA S/A (*),15/06/2039,"IPCA + 6,5318%",6.6617,6.3974,6.5058,0.0369,6.4689,6.5428,1025.690255,100.2229,2299.28,,15/08/2040
GASC27,RUMO MALHA PAULISTA S/A,15/08/2036,"IPCA + 6,047%",--,--,6.572,0.0887,6.4833,6.6609,965.730692,95.9782,2085.59,,15/05/2035
GASP16,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/10/2024,"IPCA + 4,3338%",--,5.4639,6.0283,0.3536,5.6747,6.382,1489.651953,99.9105,14,,
GASP19,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/08/2031,"IPCA + 5,1216%",6.7271,6.3404,6.5199,0.0683,6.4516,6.5883,1119.95634,93.5174,1273.39,,15/08/2030
GASP29,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/08/2036,"IPCA + 5,2164%",6.9742,6.6132,6.8252,0.1023,6.723,6.9276,1056.392412,88.2006,2060.31,,15/05/2035
GASP34,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/12/2025,"IPCA + 7,357%",6.0497,--,5.7105,0.1509,5.5596,5.8616,1113.68221,101.069,173.86,0.05,15/05/2025
GBSP11,GBS PARTICIPACOES S.A. (*),15/03/2044,"IPCA + 7,2731%",7.2591,6.9531,7.0976,0.0669,7.0307,7.1646,1102.66476,101.3895,2130.35,,15/05/2035
GEPA28,RIO PARANAPANEMA ENERGIA S/A (*) (**),15/03/2025,"IPCA + 5,5%",7.1083,6.5024,6.687,0.5943,6.0927,7.2813,721.297146,99.4819,117,,
GRRB24,AGUAS GUARIROBA S/A (*) (**),15/07/2029,"IPCA + 4,4%",8.889,8.2729,8.5837,0.1137,8.47,8.6976,11809.307996,87.4597,854.72,,15/08/2028
GSTS14,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*),15/05/2032,"IPCA + 6,5163%",7.1244,6.6579,6.8746,0.1063,6.7683,6.981,1096.87471,98.2279,1339.77,,15/08/2030
GSTS24,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*),15/05/2037,"IPCA + 6,8516%",7.2304,6.9182,7.0867,0.0758,7.0109,7.1626,1099.723331,98.3676,1883.12,,15/05/2035
HARG11,HOLDING DO ARAGUAIA S.A. (*),15/10/2036,"IPCA + 6,6647%",7.1548,6.8599,6.9528,0.0992,6.8536,7.0522,1189.694069,98.4765,1429.25,0.35,15/08/2032
HBSA11,HIDROVIAS DO BRASIL S.A. (*),15/10/2028,"IPCA + 6,0029%",7.328,6.9351,7.1728,0.2895,6.8833,7.4624,1144.466781,96.1848,891.45,,15/08/2028
HBSA21,HIDROVIAS DO BRASIL S.A. (*),15/10/2031,"IPCA + 6,0444%",7.098,6.8738,7.0488,0.2419,6.8069,7.2908,1135.562992,95.4195,1248.92,,15/08/2030
HVSP11,HELIO VALGAS SOLAR PARTICIPACOES S.A. (*),15/06/2038,"IPCA + 8,2561%",7.1114,6.8142,6.8177,0.1271,6.6906,6.9449,1352.57637,107.8294,1444.49,0.4,15/08/2032
HZTC14,ORIZON MEIO AMBIENTE S.A. (*),15/11/2035,"IPCA + 6,7592%",7.5417,7.1772,7.3693,0.0694,7.2999,7.4389,1120.873368,97.2567,1223.22,,15/08/2030
IBPB11,SERRA DE IBIAPABA TRANSMISSORA DE ENERGIA S.A. (*) (**),15/11/2040,"IPCA + 5,9%",7.0275,6.6668,6.8273,0.1935,6.6338,7.0209,1183.746769,94.1918,1707.14,,15/05/2033
IEMD12,INTERLIGAÇÃO ELÉTRICA DO MADEIRA S/A,18/03/2025,"IPCA + 5,5%",6.0382,5.3697,5.5425,1.0438,4.4987,6.5865,8539.244877,99.9811,118,,
IGSN15,IGUA SANEAMENTO S.A,15/07/2034,"IPCA + 6,1%",8.3107,7.817,8.0525,0.0463,8.0062,8.0989,1143.458669,91.8617,1154.37,,15/08/2030
IRJS14,IGUA RIO DE JANEIRO S.A. (*),15/05/2043,"IPCA + 8,2%",8.3038,7.9706,8.1329,0.1124,8.0205,8.2454,1162.640424,100.5288,2144.27,0.5,15/05/2035
IRJS15,IGUA RIO DE JANEIRO S.A. (*),15/02/2044,"IPCA + 7,1303%",8.303,7.986,8.1429,0.1546,7.9882,8.2976,966.821197,91.8842,2243.92,0.45,15/05/2035
ITGT11,INTEGRACAO TRANSMISSORA DE ENERGIA S.A.,15/10/2025,"IPCA + 5,4174%",--,--,6.4691,0.0693,6.3998,6.5386,955.069866,99.4785,132.43,,15/05/2025
ITPO14,ITAPOA TERMINAIS PORTUÁRIOS S/A (*),15/11/2036,"IPCA + 6,2878%",7.0785,6.7799,6.9159,0.0785,6.8374,6.9945,1309.554268,96.2578,1623.15,,15/08/2032
IVIAA0,CONC. RODOV. INTERI. PAULISTA S/A (*),15/05/2038,"IPCA + 6,8672%",7.104,6.8468,6.9285,0.0332,6.8953,6.9618,1022.433019,99.6032,1746.13,0.4,15/05/2033
JALL11,JALLES MACHADO S.A.,15/12/2028,"IPCA + 5,5923%",6.9804,6.49,6.8654,0.3861,6.4793,7.2516,1110.364228,95.6194,940.21,,15/08/2028
JALL13,JALLES MACHADO S.A.,15/09/2032,"IPCA + 6,4876%",7.0274,6.551,6.7916,0.0675,6.7241,6.8592,1077.850082,98.492,1341.66,0.35,15/08/2030
JALL14,JALLES MACHADO S.A. (*),15/10/2030,"IPCA + 7,1163%",7.0245,6.6371,6.896,0.4471,6.4489,7.3432,1083.877909,101.0053,1225.36,,15/08/2030
JALL15,JALLES MACHADO S.A. (*),15/05/2034,"IPCA + 6,6074%",6.9828,6.6198,6.8154,0.1717,6.6436,6.9872,1016.897828,98.7304,1649.88,0.05,15/05/2033
JALL21,JALLES MACHADO S.A.,15/12/2031,"IPCA + 5,8041%",6.9935,6.6046,6.7949,0.0363,6.7586,6.8313,1107.161963,95.2891,1300.3,,15/08/2030
JALL24,JALLES MACHADO S.A. (*),17/10/2033,"IPCA + 7,234%",7.2714,6.7063,7.065,0.4794,6.5857,7.5445,1083.902327,100.957,1523.29,,15/08/2032
JSMLB5,SIMPAR S.A. (*),15/09/2031,"IPCA + 7,9677%",9.9462,8.9192,9.256,0.1208,9.1352,9.3769,1133.672617,94.4548,1206.72,,15/08/2030
JTEE11,JANAUBA TRANSMISSORA DE ENERGIA ELETRICA  S/A (*) (**),15/07/2033,"IPCA + 4,5%",6.7166,6.2656,6.5135,0.1787,6.3349,6.6923,1000.79613,92.2084,1055.93,,15/05/2029
JTEE12,JANAUBA TRANSMISSORA DE ENERGIA ELETRICA  S/A (*),15/12/2044,"IPCA + 4,8295%",6.845,6.4771,6.596,0.1343,6.4617,6.7305,1313.971915,87.1587,2006.24,,15/05/2035
KLBNA5,KLABIN S/A,15/08/2039,"IPCA + 6,05%",6.6544,6.3338,6.3603,0.0303,6.33,6.3906,979.530694,97.2622,2385.65,0.35,15/08/2040
LCAMD1,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,15/09/2031,"IPCA + 6,5119%",8.782,8.3547,8.5845,0.0846,8.4999,8.6693,1077.606159,90.8641,1244.85,0.45,15/08/2030
LCAMD3,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),15/04/2029,"IPCA + 7,2101%",8.9453,8.1978,8.5391,0.2516,8.2875,8.7908,1081.816011,95.4159,957.03,,15/05/2029
LGEN11,LAGOA 1 ENERGIA RENOVAVEL S.A.,15/03/2029,"IPCA + 7,3287%",6.5583,6.026,6.3737,0.1524,6.2213,6.5261,1094.588998,101.9295,540.3,,15/05/2027
LORTA7,LOCALIZA RENT A CAR,15/03/2031,"IPCA + 5,4702%",8.7547,8.2071,8.4879,0.0587,8.4292,8.5467,1069.521878,86.6108,1274.34,,15/08/2030
LTTE15,LINHAS DE TAUBATE TRANS.DE ENERGIA S/A (*) (**),15/10/2038,"IPCA + 5,09%",6.9072,6.667,6.7434,0.1657,6.5777,6.9092,1178.870513,91.5205,1396.88,,15/08/2030
MEZ511,MEZ 5 ENERGIA S.A.,15/01/2046,"IPCA + 7,0657%",--,7.1919,7.4446,0.0544,7.3902,7.4991,1262.446132,97.2432,1980.02,,15/05/2035
MGSP12,EDP TRANSMISSAO SP-MG S.A.,15/07/2039,"IPCA + 4,45%",6.9407,6.5516,6.7612,0.3125,6.4487,7.0738,1202.80907,87.0009,1555.37,,15/08/2032
MNAU13,MANAUS AMBIENTAL S/A,15/06/2025,"IPCA + 6,25%",6.2953,5.9019,6.097,0.1021,5.9949,6.1992,1335.74839,100.1003,175.27,,15/05/2025
MOVI18,MOVIDA PARTICIPACOES S/A (*),15/06/2029,"IPCA + 8,0525%",--,--,9.9969,0.1816,9.8153,10.1786,1034.29238,93.2787,978.74,,15/05/2029
MOVI37,MOVIDA PARTICIPACOES S/A (*),15/09/2031,"IPCA + 7,6366%",--,8.5341,8.8838,0.0576,8.8263,8.9415,1123.701036,94.5673,1216.82,,15/08/2030
MRSAA1,MRS LOGÍSTICA S/A (*),15/09/2033,"IPCA + 6,2414%",6.7035,6.3923,6.5657,0.0646,6.5012,6.6304,1021.415439,97.8964,1754.79,,15/05/2033
MRSAB1,MRS LOGÍSTICA S/A (*),15/09/2035,"IPCA + 6,3439%",6.6306,6.3877,6.5031,0.0557,6.4473,6.5589,1031.740379,98.8833,1889.72,,15/05/2035
MRSAC1,MRS LOGÍSTICA S/A (*),15/09/2038,"IPCA + 6,4496%",6.6872,6.4507,6.5722,0.0433,6.5288,6.6156,1032.724238,98.9749,2252.99,0.05,15/05/2035
MRSL27,MRS LOGÍSTICA S/A,15/02/2025,"IPCA + 6,4277%",6.0433,5.5179,5.8162,0.1476,5.6685,5.9639,589.617291,100.2266,99,,
MSGT12,MATA DE SANTA GENEBRA TRANSMISSÃO S/A,15/11/2030,"IPCA + 4,95%",6.8106,6.3132,6.5674,0.2438,6.3237,6.8113,954.440703,95.4757,757.29,,15/08/2028
MSGT13,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*) (**),15/11/2031,"IPCA + 7,0605%",9.0134,8.6271,8.7575,0.0982,8.6593,8.8558,1009.138333,94.283,934.1,0.1,15/08/2028
MSGT23,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*),15/11/2037,"IPCA + 6,0762%",6.9135,6.6485,6.7289,0.1558,6.5732,6.8848,1087.148929,95.6507,1814.17,,15/05/2033
MSGT33,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*),15/11/2041,"IPCA + 6,2339%",6.9436,6.5891,6.7397,0.1018,6.6379,6.8416,1068.789696,95.8669,2219.8,,15/05/2035
MTRJ19,CONCESSÃO METROVIÁRIA DO R. JANEIRO S/A (*),15/12/2031,"IPCA + 7,0857%",7.6024,7.3082,7.4054,0.0651,7.3402,7.4706,1304.554972,98.9593,882.7,0.35,15/08/2028
MVLV16,MOVIDA LOCACAO DE VEICULOS S.A. (*) (**),15/06/2028,"IPCA + 7,1702%",--,9.2864,9.486,0.1803,9.3057,9.6664,1441.538101,92.3979,932,,15/08/2028
NCEN11,NC ENERGIA S/A,15/12/2025,"IPCA + 7,891%",--,--,--,--,--,--,N/D,N/D,N/D,,15/05/2025
NEOE16,NEOENERGIA S/A,15/06/2029,"IPCA + 4,07%",6.7798,6.3793,6.5844,0.1867,6.3978,6.7712,1246.87744,92.1119,864.13,,15/08/2028
NEOE26,NEOENERGIA S/A,15/06/2033,"IPCA + 4,22%",6.7353,6.2933,6.5217,0.1886,6.3331,6.7104,1012.688671,91.3986,1020.06,,15/05/2029
NRTB11,NORTE BRASIL TRANSMISSORA DE ENERGIA S/A,15/09/2026,"IPCA + 7,15%",6.1047,5.7402,5.8994,0.1074,5.7921,6.0069,580.310273,101.3775,294.11,,15/05/2025
NRTB21,NORTE BRASIL TRANSMISSORA DE ENERGIA S/A,15/09/2026,"IPCA + 7,15%",6.0924,5.7566,5.9029,0.1495,5.7535,6.0525,689.075725,101.3736,294.11,,15/05/2025
NTEN11,NORTE ENERGIA S/A,15/05/2030,"IPCA + 7,25%",8.924,8.312,8.5926,0.1732,8.4194,8.7659,1302.714864,96.7339,668.07,0.5,15/05/2027
ODTR11,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/10/2025,"IPCA + 6,7%",6.1321,5.2215,5.6485,0.5891,5.0595,6.2377,19932.534909,100.9846,249.38,,15/05/2025
ODYA11,ODOYA TRANSMISSORA DE ENERGIA S.A.. (*),15/09/2031,"IPCA + 6,7968%",6.9397,6.3719,6.6247,0.1415,6.4832,6.7663,1003.859618,100.4992,778.84,,15/08/2028
OMGE12,OMEGA GERAÇÃO S/A,15/09/2028,"IPCA + 4,3671%",7.0215,6.4569,6.8119,0.335,6.477,7.147,1198.218018,91.8663,921.38,,15/08/2028
OMGE22,OMEGA GERAÇÃO S/A,15/09/2028,"IPCA + 4,3671%",7.0056,6.7093,6.8664,0.3044,6.5619,7.1709,1194.831595,91.6067,931.95,,15/08/2028
OMGE31,OMEGA GERAÇÃO S/A (*) (**),15/05/2026,"IPCA + 5,6%",8.1642,--,7.9563,0.2308,7.7255,8.1872,1331.988775,97.4111,298.84,,15/05/2025
OMGE41,OMEGA GERAÇÃO S/A,15/05/2027,IPCA + 5%,6.8937,6.5406,6.7084,0.1165,6.5919,6.8249,1311.815822,96.1399,614.05,,15/05/2027
OMNG12,OMEGA ENERGIA E IMPLANTACAO 2 S.A.,15/12/2029,"IPCA + 7,1096%",6.8971,6.5786,6.6716,0.1832,6.4885,6.8549,912.704258,101.0349,634.35,,15/05/2027
ORIG11,ORIGEM ENERGIA S.A (*),15/12/2035,"IPCA + 8,4001%",8.8106,8.3687,8.5301,0.1048,8.4253,8.635,1050.204508,99.2742,1529.9,,15/08/2032
PALF38,COMPANHIA PAULISTA DE FORÇA E LUZ,15/09/2027,"IPCA + 5,05%",6.7484,6.2015,6.5737,0.2498,6.324,6.8236,1397.983117,97.3454,469.59,0.1,15/08/2026
PALFA3,COMPANHIA PAULISTA DE FORÇA E LUZ (*),15/10/2033,"IPCA + 6,1774%",6.7732,6.5123,6.5715,0.1192,6.4522,6.6908,1043.942318,97.7089,1573.14,,15/08/2032
PALFB3,COMPANHIA PAULISTA DE FORÇA E LUZ (*),15/10/2035,"IPCA + 6,1753%",6.7659,6.4727,6.5722,0.0992,6.473,6.6715,1039.333411,97.2784,1857.93,0.35,15/05/2035
PASN12,PARANAGUA SANEAMENTO S/A (*),15/07/2030,"IPCA + 6,1%",7.9613,7.4262,7.5202,0.2616,7.2586,7.7819,806.943405,96.4847,673.43,,15/05/2027
PEJA11,PETRO RIO JAGUAR PETROLEO S.A. (*),15/08/2032,"IPCA + 7,41%",7.0206,6.6858,6.8129,0.1156,6.6973,6.9286,1126.058671,102.5011,1119.66,0.05,15/05/2029
PEJA22,PETRO RIO JAGUAR PETROLEO S.A. (*),15/02/2034,"IPCA + 6,4662%",7.0739,6.7819,6.9374,0.1505,6.7869,7.088,1000.262919,97.16,1639.95,0.15,15/05/2033
PEJA23,PETRO RIO JAGUAR PETROLEO S.A. (*),15/04/2034,"IPCA + 6,5102%",7.1309,6.8031,6.9147,0.1025,6.8122,7.0173,1020.401086,97.5776,1626.15,0.35,15/08/2032
PETR16,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),15/01/2026,"IPCA + 4,046%",6.5318,6.0486,6.3713,0.263,6.1082,6.6344,1337.645884,97.2282,320.41,,15/08/2026
PETR17,PETRÓLEO BRASILEIRO S/A - PETROBRAS,15/09/2029,"IPCA + 3,6%",6.5563,6.1575,6.3574,0.1483,6.2091,6.5059,1185.595691,88.7243,1144.09,,15/08/2030
PETR26,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),15/01/2029,"IPCA + 4,2186%",6.5293,6.037,6.2599,0.0804,6.1795,6.3404,1275.635235,92.6892,984.08,0.5,15/05/2029
PETR27,PETRÓLEO BRASILEIRO S/A - PETROBRAS,15/09/2034,"IPCA + 3,9%",6.6195,6.2044,6.3925,0.1245,6.268,6.5171,1099.605643,82.2826,2047.13,0.35,15/05/2035
PLSB1A,AUTOPISTA LITORAL SUL S/A. (*),15/10/2031,"IPCA + 5,855%",7.105,6.7828,6.8953,0.1216,6.7737,7.017,1144.357247,96.0309,1038.95,0.35,15/05/2029
PPTE11,PORTO PRIMAVERA TRANSMISSORA DE ENERGIA S.A.,15/02/2029,"IPCA + 4,45%",6.7726,6.3842,6.6927,0.5019,6.1907,7.1947,892.797748,94.6286,649.84,,15/05/2027
PRAS11,PIRAPORA SOLAR HOLDING S.A. (*) (**),15/08/2034,"IPCA + 5,7656%",6.7414,6.3446,6.6571,0.4801,6.177,7.1373,1046.69619,96.1137,1181.3,0.35,15/08/2030
PRPO12,PIRAPORA II SOLAR HOLDING S.A. (*),15/12/2031,"IPCA + 4,22%",7.5865,7.2876,7.4013,0.0561,7.3452,7.4575,1030.01206,89.3435,927.13,,15/08/2028
PRTE12,PARANAIBA TRANSMISSORA DE ENERGIA S.A.,15/03/2028,"IPCA + 6,9045%",6.6135,6.0369,6.3536,0.1825,6.1711,6.5363,660.462732,100.9767,474.76,,15/08/2026
PTAZ11,PARINTINS AMAZONAS TRANSMISSORA DE ENERGIA S.A. (*),15/04/2046,"IPCA + 5,6904%",7.0283,6.6296,6.8503,0.0564,6.7939,6.9068,1129.365712,90.2435,2312.62,,15/08/2040
QUAT12,ACUCAREIRA QUATA S/A (*) (**),15/11/2025,"IPCA + 7,2094%",6.6787,6.2269,6.4203,0.127,6.2932,6.5474,1304.433432,100.8094,275.03,0.1,15/05/2025
QUAT13,ACUCAREIRA QUATA S/A (*),15/07/2034,"IPCA + 7,8722%",7.2436,6.7605,7.0409,0.0876,6.9533,7.1286,1144.174824,103.5838,1153.88,,15/08/2030
RAHD11,RIO ALTO STL HOLDING I S.A (*),15/10/2040,"IPCA + 7,85%",--,8.806,8.9964,0.0319,8.9645,9.0283,1107.322408,93.9714,1455.45,,15/08/2032
RATL11,CONCESSIONARIA ROTA DO ATLANTICO S.A (*),15/12/2036,"IPCA + 7,1717%",7.8641,7.3008,7.7325,0.4104,7.3221,8.1429,1119.965154,96.8547,1534.36,,15/08/2032
RDOE18,CONCESSIONÁRIA DO RODOANEL OESTE S/A (*),15/04/2031,"IPCA + 5,95%",7.037,6.768,6.8932,0.0491,6.8441,6.9425,999.988415,95.974,1164.97,,15/08/2030
RDVE11,RDVE SUBHOLDING S.A. (*),15/04/2038,"IPCA + 7,0421%",7.1447,6.6873,6.8979,0.2201,6.6778,7.1181,1303.069429,100.646,1206.26,0.05,15/08/2030
RECV11,PETRORECONCAVO S.A. (*),15/05/2031,"IPCA + 7,3249%",7.5449,7.0595,7.407,0.158,7.249,7.565,1029.068647,99.6507,1152.68,,15/08/2030
RESA14,RAIZEN ENERGIA S/A,15/11/2029,"IPCA + 3,539%",6.7909,6.3002,6.5857,0.1009,6.4848,6.6867,1230.023654,89.686,940.5,,15/08/2028
RESA15,RAIZEN ENERGIA S/A,15/06/2030,"IPCA + 5,8%",6.8891,6.4108,6.6743,0.1556,6.5186,6.83,1291.153671,96.6915,1028.11,,15/05/2029
RESA17,RAIZEN ENERGIA S/A (*) (**),15/03/2029,"IPCA + 5,9219%",6.889,6.2769,6.6446,0.1882,6.4565,6.8329,1111.331175,97.3791,983.13,,15/05/2029
RESA27,RAIZEN ENERGIA S/A (*) (**),15/03/2032,"IPCA + 5,9645%",6.9837,6.4972,6.723,0.155,6.568,6.878,1098.926342,96.2714,1338.9,,15/08/2030
RIGEA3,RGE SUL DISTRIBUIDORA DE ENERGIA S/A (*),15/05/2029,"IPCA + 5,9853%",6.6754,6.2498,6.4576,0.1088,6.3488,6.5665,1097.27654,98.4053,910.34,,15/08/2028
RIPR22,RIO PARANA ENERGIA S/A (*),15/06/2031,"IPCA + 4,6279%",6.7687,6.5098,6.5995,0.1778,6.4218,6.7774,1121.559902,91.1562,1243.48,0.05,15/08/2030
RIS412,AGUAS DO RIO 4 SPE S.A (*),15/01/2034,"IPCA + 6,9%",7.8246,7.5082,7.6265,0.2262,7.4003,7.8528,10.233018,96.3982,1359.25,,15/08/2030
RIS414,AGUAS DO RIO 4 SPE S.A (*),15/09/2034,"IPCA + 7,3591%",7.8197,7.4054,7.4368,0.2213,7.2155,7.6582,1.014403,99.5763,1469.76,0.35,15/08/2032
RIS422,AGUAS DO RIO 4 SPE S.A (*),15/01/2042,"IPCA + 7,2%",8.0858,7.745,7.8638,0.1401,7.7237,8.004,10.052743,94.6452,2225.3,,15/05/2035
RIS424,AGUAS DO RIO 4 SPE S.A (*),15/09/2042,"IPCA + 7,692%",8.1067,7.7087,7.8181,0.1974,7.6207,8.0156,1.007993,98.9386,2285.93,0.45,15/05/2035
RISP12,SPE SANEAMENTO RIO 1 S.A (*),15/01/2034,"IPCA + 6,9%",7.8144,7.4952,7.6065,0.1901,7.4164,7.7968,10.243281,96.4949,1359.55,,15/08/2030
RISP14,SPE SANEAMENTO RIO 1 S.A (*),15/09/2034,"IPCA + 7,3591%",7.8309,7.5119,7.5929,0.213,7.38,7.806,1.005857,98.7374,1467.1,,15/08/2032
RISP22,SPE SANEAMENTO RIO 1 S.A (*),15/01/2042,"IPCA + 7,2%",8.0602,7.748,7.8705,0.1332,7.7373,8.0038,10.047229,94.5933,2224.87,,15/05/2035
RISP24,SPE SANEAMENTO RIO 1 S.A (*),15/09/2042,"IPCA + 7,692%",8.181,7.7711,7.9439,0.1889,7.755,8.133,0.997404,97.8992,2277.41,0.35,15/05/2035
RMSA12,BRK AMBIENTAL - REGIAO METROPOLITANA DE MACEIO S.A. (*),15/06/2042,"IPCA + 7,6179%",7.8772,7.3527,7.6559,0.3068,7.3491,7.9628,1249.523261,99.7056,2103.52,0.45,15/05/2035
RRRP13,3R PETROLEUM OLEO E GAS S.A. (*),15/10/2033,"IPCA + 8,4166%",7.9979,7.6579,7.8296,0.0573,7.7723,7.887,1108.283703,102.7126,1246.61,0.1,15/08/2030
RSAN34,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),15/02/2028,"IPCA + 4,3854%",7.1384,6.7003,6.9194,0.1334,6.786,7.0528,1193.902999,95.8238,444.55,,15/08/2026
RSAN44,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),15/02/2031,"IPCA + 4,833%",7.2032,6.7229,6.9521,0.0671,6.885,7.0194,1173.529475,94.1422,750.57,,15/08/2028
RUMOA2,RUMO S/A,15/02/2029,"IPCA + 4,5%",6.754,6.3841,6.5487,0.1876,6.361,6.7364,1283.81563,94.1156,784.72,,15/08/2028
RUMOA3,RUMO S/A,15/10/2029,"IPCA + 3,9%",6.7445,6.3834,6.5757,0.1658,6.4099,6.7417,1260.930849,91.1591,912.48,,15/08/2028
RUMOA4,RUMO S/A,15/04/2030,"IPCA + 6,7961%",6.6944,6.4068,6.5429,0.1722,6.3708,6.7152,1361.025463,100.9165,969.23,0.05,15/05/2029
RUMOA5,RUMO S/A (*) (**),15/12/2030,"IPCA + 3,6%",6.7807,6.3039,6.5156,0.1297,6.3859,6.6454,1111.279039,87.7816,1176.26,,15/08/2030
RUMOA6,RUMO S/A (*),15/06/2031,"IPCA + 4,4998%",6.7692,6.4619,6.6287,0.1237,6.5051,6.7525,1109.84616,90.4528,1246.95,,15/08/2030
RUMOA7,RUMO S/A (*),15/08/2029,"IPCA + 5,76%",--,--,6.7729,0.2111,6.5619,6.9841,1009.100135,96.0068,1075.53,,15/05/2029
RUMOB1,RUMO MALHA NORTE S/A,15/02/2026,"IPCA + 4,675%",--,--,5.9017,0.081,5.8207,5.9828,488.057795,98.9896,219.4,,15/05/2025
RUMOB3,RUMO S/A,15/10/2029,IPCA + 4%,6.8601,6.4695,6.6853,0.1687,6.5166,6.854,1237.003004,91.075,919.6,,15/08/2028
RUMOB5,RUMO S/A (*) (**),15/12/2035,IPCA + 4%,6.8852,6.4968,6.6316,0.1687,6.4628,6.8004,1031.639573,81.4011,2042.34,,15/05/2035
RUMOB6,RUMO S/A (*),15/06/2036,"IPCA + 4,5404%",6.8721,6.4195,6.699,0.173,6.526,6.8721,1034.791102,84.3264,2070.18,,15/05/2035
RUMOB7,RUMO S/A (*),15/05/2033,"IPCA + 6,183%",6.8125,6.4018,6.5979,0.0418,6.5561,6.6398,1040.636167,97.4421,1670.46,,15/05/2033
SABP12,RIO+ SANEAMENTO BL3 S.A (*),15/11/2043,"IPCA + 7,3274%",7.9577,7.4663,7.6459,0.1019,7.5439,7.7479,1070.562462,97.4627,2177.79,0.4,15/05/2035
SAELA1,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,15/01/2030,"IPCA + 6,0123%",6.8398,6.4614,6.6397,0.1049,6.5349,6.7447,1120.788769,97.5751,1047.05,,15/05/2029
SAELA3,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,15/04/2031,"IPCA + 6,1581%",6.8482,6.5346,6.7059,0.0351,6.6708,6.7411,1009.987539,97.2952,1339.92,,15/08/2030
SAELB3,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,15/04/2039,"IPCA + 6,4045%",6.9218,6.5844,6.7578,0.0279,6.7298,6.7858,1008.514556,97.0631,2256.27,,15/05/2035
SAIP11,SALUS INFRAESTRUTURA PORTUARIA S/A,15/10/2024,"IPCA + 6,7879%",6.3569,5.8587,6.0413,0.7396,5.3017,6.7811,N/D,N/D,N/D,,
SAPR10,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR,15/03/2027,"IPCA + 4,657%",6.674,6.1673,6.389,0.2727,6.1163,6.6618,12581.64968,96.2389,588.25,,15/05/2027
SAPRA2,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/03/2029,"IPCA + 4,2474%",6.9951,6.6325,6.8153,0.1262,6.6891,6.9416,1122.64746,90.5606,1024.01,,15/05/2029
