Código,Nome,Repac./ Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Min.,Intervalo Indicativo Máx.,PU,% Pu Par,Duration,% Reune,Referência NTN-B
FLCLA0,ENERGISA M.GERAIS DITRIB.DE ENERGIA S/A,15/09/2025,"IPCA + 5,0797%",6.0129,5.3655,5.7171,0.0789,5.6382,5.7962,455.593777,99.4282,238.95,,15/05/2025
FURN21,FURNAS CENTRAIS ELETRICAS S/A,15/11/2029,"IPCA + 4,08%",6.9351,6.4862,6.6658,0.061,6.6048,6.7269,1231.437172,92.7075,772.57,0.1,15/08/2028
GASC15,RUMO MALHA PAULISTA S/A (*) (**),15/03/2034,"IPCA + 5,797%",6.744,6.4229,6.591,0.0394,6.5516,6.6305,964.33914,94.6445,1846.69,,15/05/2035
GASC16,RUMO MALHA PAULISTA S/A (*),15/06/2034,"IPCA + 6,4186%",6.7256,6.4314,6.5575,0.0867,6.4708,6.6443,1013.635998,99.0589,1824.96,,15/05/2035
GASC17,RUMO MALHA PAULISTA S/A (*),15/08/2036,"IPCA + 6,047%",6.7019,6.4681,6.5745,0.0851,6.4895,6.6597,965.678003,95.9614,2084.5,,15/05/2035
GASC22,RUMO MALHA PAULISTA S/A (*),15/06/2031,"IPCA + 4,52%",6.7624,6.3214,6.5303,0.2066,6.3237,6.737,1131.433546,90.9658,1246.01,,15/08/2030
GASC23,RUMO MALHA PAULISTA S/A (*),15/10/2033,"IPCA + 5,7283%",6.7777,6.4523,6.5986,0.064,6.5346,6.6627,1134.17912,94.4528,1745.06,,15/05/2033
GASC25,RUMO MALHA PAULISTA S/A (*) (**),15/03/2039,"IPCA + 5,9284%",6.7089,6.4475,6.5587,0.065,6.4937,6.6238,963.846503,94.5924,2345.3,,15/08/2040
GASC26,RUMO MALHA PAULISTA S/A (*),15/06/2039,"IPCA + 6,5318%",6.7064,6.3631,6.5241,0.0439,6.4802,6.5681,1024.225044,100.0659,2297.26,,15/08/2040
GASC27,RUMO MALHA PAULISTA S/A (*),15/08/2036,"IPCA + 6,047%",--,--,6.6272,0.0356,6.5916,6.6629,961.738812,95.57,2082.67,,15/05/2035
GASP16,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/10/2024,"IPCA + 4,3338%",6.1877,3.5289,5.9944,0.3526,5.6418,6.3471,1489.854094,99.9186,13,,
GASP19,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/08/2031,"IPCA + 5,1216%",6.7894,6.3804,6.5625,0.0563,6.5062,6.6189,1117.851541,93.3337,1272.1,,15/08/2030
GASP29,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/08/2036,"IPCA + 5,2164%",6.9955,6.635,6.8329,0.16,6.6729,6.9929,1055.927621,88.154,2059.07,,15/05/2035
GASP34,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/12/2025,"IPCA + 7,357%",5.981,5.5514,5.6257,0.0863,5.5395,5.7121,1114.415082,101.1185,172.91,,15/05/2025
GBSP11,GBS PARTICIPACOES S.A. (*),15/03/2044,"IPCA + 7,2731%",7.3704,6.9744,7.1034,0.0868,7.0167,7.1903,1102.335615,101.3425,2128.92,,15/05/2035
GEPA28,RIO PARANAPANEMA ENERGIA S/A (*) (**),15/03/2025,"IPCA + 5,5%",6.9782,6.3788,6.5899,0.6008,5.9892,7.1908,721.703282,99.528,116,,
GRRB24,AGUAS GUARIROBA S/A (*) (**),15/07/2029,"IPCA + 4,4%",8.956,8.305,8.6292,0.1127,8.5165,8.742,11795.080309,87.3493,853.62,,15/08/2028
GSTS14,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*),15/05/2032,"IPCA + 6,5163%",7.0753,6.828,6.9232,0.0598,6.8634,6.9831,1094.394114,97.9923,1338.24,,15/08/2030
GSTS24,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*),15/05/2037,"IPCA + 6,8516%",7.2831,6.8335,7.1041,0.0852,7.0188,7.1894,1098.564109,98.2492,1881.52,,15/05/2035
HARG11,HOLDING DO ARAGUAIA S.A. (*),15/10/2036,"IPCA + 6,6647%",7.1552,6.8821,6.9174,0.0382,6.8792,6.9556,1192.11241,98.6626,1429.48,0.45,15/08/2032
HBSA11,HIDROVIAS DO BRASIL S.A. (*),15/10/2028,"IPCA + 6,0029%",7.4056,7.0568,7.2769,0.2585,7.0184,7.5356,1140.732526,95.8596,890.16,,15/08/2028
HBSA21,HIDROVIAS DO BRASIL S.A. (*),15/10/2031,"IPCA + 6,0444%",7.279,6.9425,7.1404,0.2183,6.922,7.3588,1130.942715,95.0199,1247.1,,15/08/2030
HVSP11,HELIO VALGAS SOLAR PARTICIPACOES S.A. (*),15/06/2038,"IPCA + 8,2561%",7.1288,6.835,6.9039,0.0999,6.8041,7.0039,1346.547464,107.3272,1440.54,0.1,15/08/2032
HZTC14,ORIZON MEIO AMBIENTE S.A. (*),15/11/2035,"IPCA + 6,7592%",7.5841,7.1931,7.4047,0.0725,7.3321,7.4773,1119.272512,97.1036,1221.42,,15/08/2030
IBPB11,SERRA DE IBIAPABA TRANSMISSORA DE ENERGIA S.A. (*) (**),15/11/2040,"IPCA + 5,9%",7.0316,6.6677,6.8393,0.2127,6.6266,7.0521,1183.023284,94.1234,1705.56,,15/05/2033
IEMD12,INTERLIGAÇÃO ELÉTRICA DO MADEIRA S/A,18/03/2025,"IPCA + 5,5%",6.1356,5.1882,5.4741,0.5661,4.908,6.0403,8543.494567,100.0114,117,,
IGSN15,IGUA SANEAMENTO S.A,15/07/2034,"IPCA + 6,1%",8.364,7.9279,8.1196,0.0592,8.0604,8.1788,1140.437609,91.6078,1152.1,,15/08/2030
IRJS14,IGUA RIO DE JANEIRO S.A. (*),15/05/2043,"IPCA + 8,2%",8.3378,8.0069,8.1408,0.1041,8.0367,8.245,1162.147478,100.4661,2142.81,0.15,15/05/2035
IRJS15,IGUA RIO DE JANEIRO S.A. (*),15/02/2044,"IPCA + 7,1303%",8.3732,7.9776,8.1654,0.0997,8.0656,8.2652,965.223738,91.7177,2241.9,0.5,15/05/2035
ITGT11,INTEGRACAO TRANSMISSORA DE ENERGIA S.A.,15/10/2025,"IPCA + 5,4174%",--,--,6.4069,0.0546,6.3523,6.4615,955.490647,99.5127,131.46,,15/05/2025
ITPO14,ITAPOA TERMINAIS PORTUÁRIOS S/A (*),15/11/2036,"IPCA + 6,2878%",7.1171,6.8699,6.9774,0.037,6.9405,7.0145,1304.916708,95.9046,1620.57,,15/08/2032
IVIAA0,CONC. RODOV. INTERI. PAULISTA S/A (*),15/05/2038,"IPCA + 6,8672%",7.1462,6.8928,6.9636,0.017,6.9466,6.9807,1020.268466,99.3774,1743.88,0.45,15/05/2033
JALL11,JALLES MACHADO S.A.,15/12/2028,"IPCA + 5,5923%",7.041,6.6642,6.9271,0.3745,6.5526,7.3018,1108.145013,95.4185,939.04,,15/08/2028
JALL13,JALLES MACHADO S.A.,15/09/2032,"IPCA + 6,4876%",7.0331,6.6318,6.8247,0.0488,6.7759,6.8736,1076.233599,98.3309,1340.33,0.1,15/08/2030
JALL14,JALLES MACHADO S.A. (*),15/10/2030,"IPCA + 7,1163%",7.0979,6.7068,6.9777,0.4482,6.5295,7.426,1080.026835,100.6304,1223.66,,15/08/2030
JALL15,JALLES MACHADO S.A. (*),15/05/2034,"IPCA + 6,6074%",7.0074,6.6736,6.8623,0.1457,6.7166,7.0081,1014.132603,98.448,1647.95,,15/05/2033
JALL21,JALLES MACHADO S.A.,15/12/2031,"IPCA + 5,8041%",7.0172,6.5684,6.8123,0.0637,6.7486,6.8761,1106.395908,95.2126,1299.14,,15/08/2030
JALL24,JALLES MACHADO S.A. (*),17/10/2033,"IPCA + 7,234%",7.2812,6.7961,7.0978,0.4916,6.6061,7.5895,1082.069686,100.7698,1521.7,,15/08/2032
JSMLB5,SIMPAR S.A. (*),15/09/2031,"IPCA + 7,9677%",10.0567,8.988,9.3615,0.119,9.2425,9.4806,1128.72016,94.0242,1204.86,,15/08/2030
JTEE11,JANAUBA TRANSMISSORA DE ENERGIA ELETRICA  S/A (*) (**),15/07/2033,"IPCA + 4,5%",6.8208,6.3386,6.5658,0.1535,6.4123,6.7194,998.87948,92.0262,1054.15,,15/05/2029
JTEE12,JANAUBA TRANSMISSORA DE ENERGIA ELETRICA  S/A (*),15/12/2044,"IPCA + 4,8295%",6.8625,6.2677,6.5965,0.1356,6.4609,6.7322,1314.107331,87.1613,2005.21,,15/05/2035
KLBNA5,KLABIN S/A (*),15/08/2039,"IPCA + 6,05%",6.5352,6.2604,6.396,0.0327,6.3633,6.4288,976.554703,96.9551,2382.67,0.1,15/08/2040
LCAMD1,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,15/09/2031,"IPCA + 6,5119%",8.819,8.397,8.5932,0.0749,8.5183,8.6682,1077.41035,90.8352,1243.78,0.5,15/08/2030
LCAMD3,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),15/04/2029,"IPCA + 7,2101%",8.9768,8.0285,8.4987,0.3036,8.1951,8.8025,1083.57491,95.5555,956.2,0.35,15/05/2029
LGEN11,LAGOA 1 ENERGIA RENOVAVEL S.A.,15/03/2029,"IPCA + 7,3287%",6.6786,6.1084,6.4261,0.1193,6.3067,6.5455,1093.580569,101.8185,539.14,,15/05/2027
LORTA7,LOCALIZA RENT A CAR,15/03/2031,"IPCA + 5,4702%",8.7886,8.3138,8.522,0.0713,8.4507,8.5934,1068.049444,86.4831,1273.12,,15/08/2030
LTTE15,LINHAS DE TAUBATE TRANS.DE ENERGIA S/A (*) (**),15/10/2038,"IPCA + 5,09%",6.9771,6.7358,6.7964,0.1637,6.6327,6.9602,1175.807422,91.2751,1393.77,,15/08/2030
MEZ511,MEZ 5 ENERGIA S.A.,15/01/2046,"IPCA + 7,0657%",--,7.1893,7.4781,0.0497,7.4283,7.5279,1259.577587,97.0069,1976.54,,15/05/2035
MGSP12,EDP TRANSMISSAO SP-MG S.A.,15/07/2039,"IPCA + 4,45%",6.9853,6.5927,6.7461,0.1944,6.5517,6.9406,1204.035558,87.0844,1554.99,,15/08/2032
MNAU13,MANAUS AMBIENTAL S/A,15/06/2025,"IPCA + 6,25%",6.1718,5.7681,6.0296,0.1015,5.9281,6.1312,1336.498253,100.1437,174.27,,15/05/2025
MOVI18,MOVIDA PARTICIPACOES S/A (*),15/06/2029,"IPCA + 8,0525%",--,--,9.897,0.3209,9.5762,10.218,1038.221057,93.6149,978.19,,15/05/2029
MOVI37,MOVIDA PARTICIPACOES S/A (*),15/09/2031,"IPCA + 7,6366%",--,8.5672,8.9688,0.1495,8.8193,9.1185,1119.731056,94.2163,1215.13,,15/08/2030
MRSAA1,MRS LOGÍSTICA S/A (*),15/09/2033,"IPCA + 6,2414%",6.7514,6.3355,6.5825,0.1225,6.46,6.7051,1020.43767,97.7902,1753.47,,15/05/2033
MRSAB1,MRS LOGÍSTICA S/A (*),15/09/2035,"IPCA + 6,3439%",6.6928,6.4468,6.5497,0.0231,6.5266,6.5728,1028.505063,98.5603,1887.52,,15/05/2035
MRSAC1,MRS LOGÍSTICA S/A (*),15/09/2038,"IPCA + 6,4496%",6.7294,6.4914,6.6162,0.0151,6.6012,6.6314,1029.06703,98.6111,2249.9,,15/05/2035
MRSL27,MRS LOGÍSTICA S/A,15/02/2025,"IPCA + 6,4277%",6.06,5.5357,5.8574,0.1598,5.6976,6.0173,589.593624,100.2092,98,,
MSGT12,MATA DE SANTA GENEBRA TRANSMISSÃO S/A,15/11/2030,"IPCA + 4,95%",6.9233,6.4243,6.6384,0.2292,6.4092,6.8678,952.66815,95.2909,755.8,,15/08/2028
MSGT13,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*) (**),15/11/2031,"IPCA + 7,0605%",9.0882,8.7021,8.8388,0.0817,8.7571,8.9206,1006.572735,94.0285,932.23,0.05,15/08/2028
MSGT23,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*),15/11/2037,"IPCA + 6,0762%",6.981,6.6938,6.74,0.1902,6.5498,6.9304,1086.493743,95.5815,1812.74,,15/05/2033
MSGT33,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*),15/11/2041,"IPCA + 6,2339%",6.9327,6.5366,6.7647,0.181,6.5838,6.9458,1066.744569,95.6713,2216.86,,15/05/2035
MTRJ19,CONCESSÃO METROVIÁRIA DO R. JANEIRO S/A (*),15/12/2031,"IPCA + 7,0857%",7.6532,7.3678,7.4792,0.0609,7.4183,7.5402,1301.646663,98.723,880.94,0.1,15/08/2028
MVLV16,MOVIDA LOCACAO DE VEICULOS S.A. (*) (**),15/06/2028,"IPCA + 7,1702%",--,9.3807,9.5857,0.1849,9.4008,9.7706,1437.053022,92.0955,931,,15/08/2028
NCEN11,NC ENERGIA S/A,15/12/2025,"IPCA + 7,891%",--,--,--,--,--,--,N/D,N/D,N/D,,15/05/2025
NEOE16,NEOENERGIA S/A,15/06/2029,"IPCA + 4,07%",6.8156,6.4632,6.6015,0.1879,6.4137,6.7895,1246.366935,92.0701,863.09,,15/08/2028
NEOE26,NEOENERGIA S/A,15/06/2033,"IPCA + 4,22%",6.808,6.3643,6.5734,0.1909,6.3825,6.7644,1010.843346,91.2274,1018.29,,15/05/2029
NRTB11,NORTE BRASIL TRANSMISSORA DE ENERGIA S/A,15/09/2026,"IPCA + 7,15%",5.9924,5.7228,5.8701,0.0687,5.8014,5.9389,580.563485,101.4054,293.14,,15/05/2025
NRTB21,NORTE BRASIL TRANSMISSORA DE ENERGIA S/A,15/09/2026,"IPCA + 7,15%",6.0411,5.7106,5.9493,0.243,5.7063,6.1924,688.803598,101.3173,293.08,,15/05/2025
NTEN11,NORTE ENERGIA S/A,15/05/2030,"IPCA + 7,25%",8.9921,8.3938,8.6611,0.1622,8.4989,8.8234,1300.8212,96.5773,666.61,0.15,15/05/2027
ODTR11,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/10/2025,"IPCA + 6,7%",5.9999,4.9642,5.6329,0.4638,5.1691,6.0969,19937.528626,100.9953,248.38,,15/05/2025
ODYA11,ODOYA TRANSMISSORA DE ENERGIA S.A.. (*),15/09/2031,"IPCA + 6,7968%",7.1287,6.4332,6.6878,0.2295,6.4584,6.9174,1002.170528,100.3152,777.25,,15/08/2028
OMGE12,OMEGA GERAÇÃO S/A,15/09/2028,"IPCA + 4,3671%",7.1255,6.5198,6.8275,0.3262,6.5013,7.1538,1197.756825,91.8257,920.36,,15/08/2028
OMGE22,OMEGA GERAÇÃO S/A,15/09/2028,"IPCA + 4,3671%",7.0575,6.6051,6.8923,0.3002,6.5921,7.1926,1193.942032,91.5333,930.92,,15/08/2028
OMGE31,OMEGA GERAÇÃO S/A (*) (**),15/05/2026,"IPCA + 5,6%",8.0938,7.881,7.9138,0.2249,7.6889,8.1388,1332.862989,97.4649,297.87,,15/05/2025
OMGE41,OMEGA GERAÇÃO S/A,15/05/2027,IPCA + 5%,6.9607,6.6184,6.7668,0.1138,6.653,6.8807,1310.260354,96.0182,613.01,,15/05/2027
OMNG12,OMEGA ENERGIA E IMPLANTACAO 2 S.A.,15/12/2029,"IPCA + 7,1096%",6.9536,6.4749,6.7047,0.1983,6.5064,6.9031,912.123546,100.9545,633.17,,15/05/2027
ORIG11,ORIGEM ENERGIA S.A (*),15/12/2035,"IPCA + 8,4001%",8.7932,8.4065,8.5972,0.0988,8.4984,8.696,1046.497405,98.9033,1527.26,,15/08/2032
PALF38,COMPANHIA PAULISTA DE FORÇA E LUZ,15/09/2027,"IPCA + 5,05%",6.81,6.2488,6.6137,0.24,6.3737,6.8537,1397.202988,97.283,468.52,0.05,15/08/2026
PALFA3,COMPANHIA PAULISTA DE FORÇA E LUZ (*),15/10/2033,"IPCA + 6,1774%",6.8021,6.4709,6.6019,0.0976,6.5042,6.6996,1042.232076,97.5366,1571.62,,15/08/2032
PALFB3,COMPANHIA PAULISTA DE FORÇA E LUZ (*),15/10/2035,"IPCA + 6,1753%",6.7938,6.474,6.5694,0.0524,6.517,6.6219,1039.679671,97.2987,1857.01,0.45,15/05/2035
PASN12,PARANAGUA SANEAMENTO S/A (*),15/07/2030,"IPCA + 6,1%",8.0391,7.1532,7.4248,0.3985,7.0264,7.8234,808.999222,96.7187,673.07,,15/05/2027
PEJA11,PETRO RIO JAGUAR PETROLEO S.A. (*),15/08/2032,"IPCA + 7,41%",7.0523,6.7147,6.8276,0.0777,6.7499,6.9054,1125.538096,102.4362,1118.51,0.35,15/05/2029
PEJA22,PETRO RIO JAGUAR PETROLEO S.A. (*),15/02/2034,"IPCA + 6,4662%",7.1098,6.7791,6.9441,0.1536,6.7905,7.0978,1000.008491,97.1222,1638.83,0.4,15/05/2033
PEJA23,PETRO RIO JAGUAR PETROLEO S.A. (*),15/04/2034,"IPCA + 6,5102%",7.1841,6.8258,6.9418,0.0826,6.8591,7.0245,1018.890025,97.4198,1624.61,0.45,15/08/2032
PETR16,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),15/01/2026,"IPCA + 4,046%",6.6043,6.0734,6.4191,0.2594,6.1597,6.6787,1337.060868,97.1814,319.41,,15/08/2026
PETR17,PETRÓLEO BRASILEIRO S/A - PETROBRAS,15/09/2029,"IPCA + 3,6%",6.6278,6.1473,6.3591,0.129,6.23,6.4882,1185.665624,88.7271,1143.08,0.35,15/08/2030
PETR26,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),15/01/2029,"IPCA + 4,2186%",6.5909,6.0885,6.3192,0.0272,6.292,6.3464,1273.024785,92.4948,982.95,0.15,15/05/2029
PETR27,PETRÓLEO BRASILEIRO S/A - PETROBRAS,15/09/2034,"IPCA + 3,9%",6.6714,6.149,6.3734,0.1097,6.2637,6.4833,1101.356213,82.4104,2046.54,0.1,15/05/2035
PLSB1A,AUTOPISTA LITORAL SUL S/A. (*),15/10/2031,"IPCA + 5,855%",7.2336,6.8752,6.9537,0.0783,6.8754,7.0321,1141.959374,95.8189,1037.44,0.45,15/05/2029
PPTE11,PORTO PRIMAVERA TRANSMISSORA DE ENERGIA S.A.,15/02/2029,"IPCA + 4,45%",6.912,6.2821,6.6113,0.4946,6.1167,7.106,894.683248,94.8228,649.2,0.35,15/05/2027
PRAS11,PIRAPORA SOLAR HOLDING S.A. (*) (**),15/08/2034,"IPCA + 5,7656%",6.8005,6.5146,6.7491,0.4641,6.2851,7.2133,1042.629705,95.7298,1178.51,0.1,15/08/2030
PRPO12,PIRAPORA II SOLAR HOLDING S.A. (*),15/12/2031,"IPCA + 4,22%",7.6401,7.3409,7.4537,0.0619,7.3917,7.5157,1028.342907,89.1942,925.57,,15/08/2028
PRTE12,PARANAIBA TRANSMISSORA DE ENERGIA S.A.,15/03/2028,"IPCA + 6,9045%",6.6774,6.0835,6.4438,0.1465,6.2974,6.5904,659.497809,100.8138,473.53,,15/08/2026
PTAZ11,PARINTINS AMAZONAS TRANSMISSORA DE ENERGIA S.A. (*),15/04/2046,"IPCA + 5,6904%",7.0765,6.6929,6.8971,0.036,6.8611,6.9333,1125.011292,89.886,2307.04,,15/08/2040
QUAT12,ACUCAREIRA QUATA S/A (*) (**),15/11/2025,"IPCA + 7,2094%",6.4632,6.2354,6.404,0.0745,6.3295,6.4786,1304.825345,100.8233,274.03,0.05,15/05/2025
QUAT13,ACUCAREIRA QUATA S/A (*),15/07/2034,"IPCA + 7,8722%",7.3775,6.7797,7.1012,0.0642,7.037,7.1655,1141.41102,103.3142,1151.87,,15/08/2030
RAHD11,RIO ALTO STL HOLDING I S.A (*),15/10/2040,"IPCA + 7,85%",--,8.9223,9.0386,0.0307,9.0079,9.0694,1105.10561,93.7657,1452.53,,15/08/2032
RATL11,CONCESSIONARIA ROTA DO ATLANTICO S.A (*),15/12/2036,"IPCA + 7,1717%",7.8949,7.3282,7.7584,0.4108,7.3476,8.1693,1118.532724,96.7152,1532.55,,15/08/2032
RDOE18,CONCESSIONÁRIA DO RODOANEL OESTE S/A (*),15/04/2031,"IPCA + 5,95%",7.072,6.8024,6.9238,0.0632,6.8607,6.9871,998.818606,95.8506,1163.75,,15/08/2030
RDVE11,RDVE SUBHOLDING S.A. (*),15/04/2038,"IPCA + 7,0421%",7.1363,6.7293,6.9239,0.1498,6.7741,7.0738,1301.752564,100.5285,1204.35,,15/08/2030
RECV11,PETRORECONCAVO S.A. (*),15/05/2031,"IPCA + 7,3249%",7.6113,7.2955,7.4259,0.0852,7.3407,7.5112,1028.416815,99.5709,1151.53,,15/08/2030
RESA14,RAIZEN ENERGIA S/A,15/11/2029,"IPCA + 3,539%",6.8831,6.3396,6.5802,0.11,6.4703,6.6903,1230.432567,89.7136,939.52,,15/08/2028
RESA15,RAIZEN ENERGIA S/A,15/06/2030,"IPCA + 5,8%",6.9975,6.4947,6.719,0.1308,6.5882,6.8499,1289.135775,96.5298,1026.9,,15/05/2029
RESA17,RAIZEN ENERGIA S/A (*) (**),15/03/2029,"IPCA + 5,9219%",6.9553,6.2926,6.6774,0.1723,6.5051,6.8498,1110.157961,97.2651,982.02,,15/05/2029
RESA27,RAIZEN ENERGIA S/A (*) (**),15/03/2032,"IPCA + 5,9645%",7.0452,6.5863,6.7613,0.1541,6.6072,6.9154,1096.994379,96.0909,1337.53,,15/08/2030
RIGEA3,RGE SUL DISTRIBUIDORA DE ENERGIA S/A (*),15/05/2029,"IPCA + 5,9853%",6.7176,6.2505,6.5461,0.0589,6.4871,6.6051,1094.13965,98.1124,909.06,,15/08/2028
RIPR22,RIO PARANA ENERGIA S/A (*),15/06/2031,"IPCA + 4,6279%",6.8734,6.5161,6.6638,0.1242,6.5396,6.7881,1118.387978,90.8924,1242.06,,15/08/2030
RIS412,AGUAS DO RIO 4 SPE S.A (*),15/01/2034,"IPCA + 6,9%",7.7106,7.5424,7.5679,0.1471,7.4209,7.7151,10.264941,96.6843,1359.13,,15/08/2030
RIS414,AGUAS DO RIO 4 SPE S.A (*),15/09/2034,"IPCA + 7,3591%",7.6823,7.3553,7.3732,0.1284,7.2448,7.5017,1.018086,99.921,1469.85,0.45,15/08/2032
RIS422,AGUAS DO RIO 4 SPE S.A (*),15/01/2042,"IPCA + 7,2%",8.0283,7.7285,7.849,0.0939,7.7551,7.943,10.066808,94.7622,2225.24,,15/05/2035
RIS424,AGUAS DO RIO 4 SPE S.A (*),15/09/2042,"IPCA + 7,692%",8.0777,7.6353,7.8244,0.1496,7.6748,7.974,1.007645,98.8865,2284.5,0.15,15/05/2035
RISP12,SPE SANEAMENTO RIO 1 S.A (*),15/01/2034,"IPCA + 6,9%",7.7057,7.5391,7.5639,0.1446,7.4194,7.7086,10.267002,96.7037,1359.19,,15/08/2030
RISP14,SPE SANEAMENTO RIO 1 S.A (*),15/09/2034,"IPCA + 7,3591%",7.7136,7.3966,7.5276,0.1332,7.3944,7.6609,1.009594,99.0875,1467.21,,15/08/2032
RISP22,SPE SANEAMENTO RIO 1 S.A (*),15/01/2042,"IPCA + 7,2%",8.0907,7.7842,7.9062,0.1299,7.7764,8.0362,10.019825,94.3199,2221.6,,15/05/2035
RISP24,SPE SANEAMENTO RIO 1 S.A (*),15/09/2042,"IPCA + 7,692%",8.1454,7.7488,7.8963,0.1878,7.7085,8.0842,1.001579,98.2913,2279.63,0.1,15/05/2035
RMSA12,BRK AMBIENTAL - REGIAO METROPOLITANA DE MACEIO S.A. (*),15/06/2042,"IPCA + 7,6179%",7.8623,7.4052,7.5746,0.3638,7.2108,7.9386,1257.658609,100.3369,2107.1,0.5,15/05/2035
RRRP13,3R PETROLEUM OLEO E GAS S.A. (*),15/10/2033,"IPCA + 8,4166%",8.036,7.6905,7.8597,0.0359,7.8238,7.8957,1106.961956,102.5688,1245.17,0.05,15/08/2030
RSAN34,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),15/02/2028,"IPCA + 4,3854%",7.1939,6.7724,6.9485,0.1339,6.8147,7.0825,1193.513196,95.787,443.47,,15/08/2026
RSAN44,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),15/02/2031,"IPCA + 4,833%",7.2693,6.7673,6.9763,0.1184,6.8579,7.0947,1172.920268,94.0864,749.36,,15/08/2028
RUMOA2,RUMO S/A,15/02/2029,"IPCA + 4,5%",6.8053,6.4198,6.6045,0.0968,6.5078,6.7014,1281.904748,93.9697,783.59,,15/08/2028
RUMOA3,RUMO S/A,15/10/2029,"IPCA + 3,9%",6.8218,6.4439,6.6492,0.1014,6.5478,6.7507,1257.966582,90.9413,911.22,0.35,15/08/2028
RUMOA4,RUMO S/A,15/04/2030,"IPCA + 6,7961%",6.7858,6.3992,6.5758,0.1436,6.4321,6.7195,1359.600178,100.7959,968.06,0.35,15/05/2029
RUMOA5,RUMO S/A (*) (**),15/12/2030,"IPCA + 3,6%",6.8981,6.3476,6.5951,0.1201,6.475,6.7152,1107.571764,87.4864,1174.87,,15/08/2030
RUMOA6,RUMO S/A (*),15/06/2031,"IPCA + 4,4998%",6.8948,6.4652,6.6847,0.1391,6.5456,6.8239,1107.125926,90.2256,1245.59,,15/08/2030
RUMOA7,RUMO S/A (*),15/08/2029,"IPCA + 5,76%",--,--,6.8352,0.2004,6.6347,7.0357,1006.741567,95.7719,1074.3,,15/05/2029
RUMOB1,RUMO MALHA NORTE S/A,15/02/2026,"IPCA + 4,675%",--,--,5.8094,0.0612,5.7482,5.8707,488.482693,99.069,218.43,,15/05/2025
RUMOB3,RUMO S/A,15/10/2029,IPCA + 4%,6.9098,6.432,6.6907,0.1865,6.5042,6.8774,1236.952538,91.0674,918.59,,15/08/2028
RUMOB5,RUMO S/A (*) (**),15/12/2035,IPCA + 4%,6.9144,6.4957,6.6257,0.1828,6.4429,6.8086,1032.248368,81.4457,2041.49,,15/05/2035
RUMOB6,RUMO S/A (*),15/06/2036,"IPCA + 4,5404%",6.9306,6.4449,6.7381,0.1742,6.5639,6.9123,1031.832382,84.08,2068.01,,15/05/2035
RUMOB7,RUMO S/A (*),15/05/2033,"IPCA + 6,183%",6.8366,6.4135,6.618,0.039,6.579,6.6572,1039.483296,97.322,1669.08,,15/05/2033
SABP12,RIO+ SANEAMENTO BL3 S.A (*),15/11/2043,"IPCA + 7,3274%",7.9708,7.4741,7.6832,0.1047,7.5785,7.788,1067.556179,97.1727,2174.95,0.1,15/05/2035
SAELA1,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,15/01/2030,"IPCA + 6,0123%",6.9247,6.4758,6.6671,0.0974,6.5697,6.7646,1119.753243,97.4734,1045.93,,15/05/2029
SAELA3,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,15/04/2031,"IPCA + 6,1581%",6.908,6.5934,6.7581,0.0181,6.74,6.7763,1007.512467,97.0447,1338.42,,15/08/2030
SAELB3,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,15/04/2039,"IPCA + 6,4045%",6.9007,6.6177,6.7693,0.0508,6.7185,6.8202,1007.690473,96.9709,2254.63,,15/05/2035
SAIP11,SALUS INFRAESTRUTURA PORTUARIA S/A,15/10/2024,"IPCA + 6,7879%",6.3351,5.8069,6.074,0.0325,6.0415,6.1066,N/D,N/D,N/D,,
SAPR10,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR,15/03/2027,"IPCA + 4,657%",6.6353,6.1405,6.4712,0.2231,6.2481,6.6944,12560.691798,96.0721,587.22,0.35,15/05/2027
SAPRA2,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/03/2029,"IPCA + 4,2474%",7.0452,6.6939,6.8582,0.116,6.7422,6.9743,1120.985482,90.4218,1022.92,,15/05/2029
